Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.df_Switch.df_diff,Battery inverter (Average)1.Control.df_Switch.df_sync,Battery inverter (Average)1.Control.df_Switch.df_o,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.dPh,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.uPh,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
0.1292,0.5,0.0,50690.973,737.74817,-2.0340917,-0.71686316,0.4972712,0.31903225,-0.058736395,-0.04179397,0.9916523,-0.11713142,-64.47829,0.0,-285.7399,85.95211,59.483723,0.0,0.0,0.62802273,1.1202185,7.0,0.0,79.86392,221.1472,1.0,0.13558343,0.3285803,5.405047,4.0802574,0.0,48.310814,16.167473,358.81122,-73.0713,4.3896886e-11,-1.0291644e-12,4.405047,4.405047,4.0802574,0.008906506,1.2113694,1.2113694,0.4792361,0.0,0.0,1.3193114,23.962294,1.0,4.0802574,5.405047,1.0,0.2113694,0.080244,1.0,1.0,1.0
0.1294,0.5,0.0,50667.418,736.95184,-2.0340917,-0.71686316,0.49637932,0.31552798,-0.060716007,-0.036881465,0.9924455,-0.12139371,-64.931366,0.0,-296.43948,85.95211,60.770973,0.0,0.0,0.62802273,1.1204184,7.0,0.0,79.86392,221.1472,1.0,0.12766658,0.3243895,5.4726486,4.1430893,0.0,43.923035,21.008327,343.15585,-46.716377,4.3847214e-11,-1.0271428e-12,4.4726486,4.4726486,4.1430893,0.012573471,1.211375,1.211375,0.48119962,0.0,0.0,1.3239846,24.060474,1.0,4.1430893,5.4726486,1.0,0.21137503,0.080444,1.0,1.0,1.0
0.1296,0.5,0.0,50643.508,735.5426,-2.0340917,-0.71686316,0.4956173,0.31308433,-0.06263694,-0.033808917,0.9929827,-0.12549481,-65.13221,0.0,-305.04153,85.95211,61.776505,0.0,0.0,0.62802273,1.1206185,7.0,0.0,79.86392,221.1472,1.0,0.12231006,0.3213723,5.540333,4.205921,0.0,39.796062,25.336145,326.38965,-21.348103,4.3820572e-11,-1.0226572e-12,4.540333,4.540333,4.205921,0.01433452,1.2113577,1.2113577,0.4831811,0.0,0.0,1.3287427,24.159552,1.0,4.205921,5.540333,1.0,0.21135777,0.080644,1.0,1.0,1.0
0.1298,0.5,0.0,50619.387,733.73505,-2.0340917,-0.71686316,0.49498427,0.31172255,-0.06450895,-0.03247941,0.9932628,-0.12944724,-65.17744,0.0,-311.63977,85.95211,62.587612,0.0,0.0,0.62802273,1.1208185,7.0,0.0,79.86392,221.1472,1.0,0.119521946,0.3195502,5.608095,4.268753,0.0,35.95473,29.222702,308.73727,2.9024835,4.3762105e-11,-1.0167154e-12,4.608095,4.608095,4.268753,0.014303403,1.2113177,1.2113177,0.4851802,0.0,0.0,1.3335838,24.259512,1.0,4.268753,5.608095,1.0,0.21131767,0.080844,1.0,1.0,1.0
0.13,0.5,0.0,50595.21,731.7291,-2.0340917,-0.71686316,0.49447855,0.31146166,-0.06634152,-0.032791052,0.9932869,-0.13326395,-65.15431,0.0,-316.3487,85.95211,63.283966,0.0,0.0,0.62802273,1.1210184,7.0,0.0,79.86392,221.1472,1.0,0.119294584,0.3189424,5.67593,4.331585,0.0,32.406765,32.74755,290.41196,25.936735,4.3769082e-11,-1.010675e-12,4.67593,4.67593,4.331585,0.012598043,1.2112548,1.2112548,0.48719645,0.0,0.0,1.3385036,24.360329,1.0,4.331585,5.67593,1.0,0.21125479,0.081044,1.0,1.0,1.0
0.1302,0.5,0.0,50571.133,729.70917,-2.0340917,-0.71686316,0.49409756,0.31231797,-0.06814378,-0.03464059,0.99305725,-0.1369581,-65.13881,0.0,-319.29932,85.95211,63.935707,0.0,0.0,0.62802273,1.1212184,7.0,0.0,79.86392,221.1472,1.0,0.12160511,0.31956512,5.7438297,4.394417,0.0,29.143871,35.994934,271.61185,47.687458,4.3843748e-11,-1.0037779e-12,4.7438297,4.7438297,4.394417,0.009336633,1.2111692,1.2111692,0.48922896,0.0,0.0,1.3434967,24.461958,1.0,4.394417,5.7438297,1.0,0.21116921,0.081244,1.0,1.0,1.0
0.1304,0.5,0.0,50547.305,727.8442,-2.0340917,-0.71686316,0.49383807,0.31430423,-0.06992445,-0.0379264,0.9925776,-0.14054291,-65.19399,0.0,-320.63437,85.95211,64.60191,0.0,0.0,0.62802273,1.1214185,7.0,0.0,79.86392,221.1472,1.0,0.12641588,0.32143044,5.811786,4.4572487,0.0,26.143188,39.050808,252.5171,68.117256,4.3953775e-11,-9.972205e-13,4.811786,4.811786,4.4572487,0.004634384,1.211061,1.211061,0.49127668,0.0,0.0,1.3485558,24.564348,1.0,4.4572487,5.811786,1.0,0.21106105,0.081444,1.0,1.0,1.0
0.1306,0.5,0.0,50523.89,726.2879,-2.0340917,-0.71686316,0.49369615,0.3174282,-0.07169178,-0.04255106,0.99185324,-0.14403136,-65.369026,0.0,-320.5038,85.95211,65.32949,0.0,0.0,0.62802273,1.1216185,7.0,0.0,79.86392,221.1472,1.0,0.13367482,0.32454515,5.8797903,4.5200806,0.0,23.369055,41.99997,233.28757,87.21623,4.411799e-11,-9.906405e-13,4.8797903,4.8797903,4.5200806,-0.0013992379,1.2109305,1.2109305,0.49333835,0.0,0.0,1.3536729,24.667435,1.0,4.5200806,5.8797903,1.0,0.21093042,0.081644,1.0,1.0,1.0
0.1308,0.5,0.0,50501.047,725.1793,-2.0340917,-0.71686316,0.4936672,0.32169142,-0.073453486,-0.048423216,0.99089086,-0.14743614,-65.698456,0.0,-319.0605,85.95211,66.15243,0.0,0.0,0.62802273,1.1218184,7.0,0.0,79.86392,221.1472,1.0,0.14331588,0.32890886,5.947831,4.5829124,0.0,20.774992,44.923462,214.06128,104.9992,4.41336e-11,-9.821898e-13,4.947831,4.947831,4.5829124,-0.008662325,1.2107774,1.2107774,0.49541253,0.0,0.0,1.3588384,24.771147,1.0,4.5829124,5.947831,1.0,0.21077746,0.081844,1.0,1.0,1.0
0.131,0.5,0.0,50478.93,724.6439,-2.0340917,-0.71686316,0.49374595,0.32708776,-0.07521671,-0.055458758,0.98969847,-0.15076955,-66.2021,0.0,-316.45593,85.95211,67.09156,0.0,0.0,0.62802273,1.1220185,7.0,0.0,79.86392,221.1472,1.0,0.15525945,0.33451283,6.015898,4.6457443,0.0,18.305882,47.896217,194.95352,121.50241,4.412391e-11,-1.5490597e-12,5.015898,5.015898,4.6457443,-0.017061837,1.2106023,1.2106023,0.49749762,0.0,0.0,1.3640424,24.875404,1.0,4.6457443,6.015898,1.0,0.21060231,0.082044,1.0,1.0,1.0
0.1312,0.5,0.0,50457.69,724.7942,-2.0340917,-0.71686316,0.4939267,0.33360213,-0.07698804,-0.06358146,0.9882853,-0.1540434,-66.885284,0.0,-312.83673,85.95211,68.15465,0.0,0.0,0.62802273,1.1222185,7.0,0.0,79.86392,221.1472,1.0,0.1694128,0.34133846,6.08398,4.708576,0.0,15.900228,50.985054,176.05664,136.78009,4.412236e-11,-5.8964856e-12,5.08398,5.08398,4.708576,-0.026514085,1.2104051,1.2104051,0.49959195,0.0,0.0,1.369274,24.980122,1.0,4.708576,6.08398,1.0,0.21040516,0.082244,1.0,1.0,1.0
0.1314,0.5,0.0,50437.49,725.7312,-2.0340917,-0.71686316,0.49420306,0.3412097,-0.07877349,-0.072722964,0.986662,-0.15726897,-67.739494,0.0,-308.34113,85.95211,69.33683,0.0,0.0,0.62802273,1.1224184,7.0,0.0,79.86392,221.1472,1.0,0.18567096,0.34935644,6.152065,4.771408,0.0,13.492448,54.247047,157.44041,150.9007,4.401219e-11,-8.243635e-12,5.152065,5.152065,4.771408,-0.03694463,1.2101861,1.2101861,0.50169367,0.0,0.0,1.3745217,25.08521,1.0,4.771408,6.152065,1.0,0.21018617,0.082444,1.0,1.0,1.0
0.1316,0.5,0.0,50418.46,727.54565,-2.0340917,-0.71686316,0.49456817,0.3498753,-0.0805785,-0.082822375,0.9848402,-0.16045703,-68.74341,0.0,-303.09616,85.95211,70.621475,0.0,0.0,0.62802273,1.1226184,7.0,0.0,79.86392,221.1472,1.0,0.20391731,0.35852617,6.220141,4.83424,0.0,11.015124,57.728287,139.153,163.94315,4.384492e-11,-8.159676e-12,5.220141,5.220141,4.83424,-0.0482877,1.2099456,1.2099456,0.503801,0.0,0.0,1.3797742,25.190578,1.0,4.83424,6.220141,1.0,0.20994554,0.082644,1.0,1.0,1.0
0.1318,0.5,0.0,50400.758,730.31885,-2.0340917,-0.71686316,0.49501467,0.35955307,-0.08240793,-0.09382541,0.9828327,-0.1636178,-69.86418,0.0,-297.21555,85.95211,71.98124,0.0,0.0,0.62802273,1.1228185,7.0,0.0,79.86392,221.1472,1.0,0.22402471,0.3687955,0.0050113695,4.897072,0.0,8.401158,61.46302,121.22241,175.99313,4.3699894e-11,-7.2238574e-12,5.2881966,5.2881966,4.897072,-0.06048519,1.2096835,1.2096835,0.505912,0.0,0.0,1.3850194,25.29613,1.0,4.897072,6.2881966,1.0,0.2096835,0.082844,1.0,1.0,1.0
0.132,0.5,0.0,50384.508,734.12396,-2.0340917,-0.71686316,0.49553475,0.37018695,-0.08426614,-0.10568332,0.98065317,-0.16676098,-71.058975,0.0,-290.79782,85.95211,73.37942,0.0,0.0,0.62802273,1.1230185,7.0,0.0,79.86392,221.1472,1.0,0.24585663,0.38010135,0.07303464,4.9599037,0.0,5.585749,65.47322,103.65833,187.1395,4.3714775e-11,-6.31377e-12,5.35622,5.35622,4.9599037,-0.073485374,1.2094003,1.2094003,0.5080248,0.0,0.0,1.3902456,25.40177,1.0,4.9599037,6.35622,1.0,0.20940024,0.083044,1.0,1.0,1.0
0.1322,0.5,0.0,50369.836,739.02673,-2.0340917,-0.71686316,0.49612013,0.38171154,-0.08615695,-0.118351765,0.97831607,-0.1698958,-72.276695,0.0,-283.92526,85.95211,74.77137,0.0,0.0,0.62802273,1.1232184,7.0,0.0,79.86392,221.1472,1.0,0.26926836,0.3923705,0.14101386,5.0227356,0.0,2.5081801,69.76851,86.45436,197.47092,4.380062e-11,-5.6106764e-12,5.424199,5.424199,5.0227356,-0.08724156,1.209096,1.209096,0.5101375,0.0,0.0,1.3954409,25.507402,1.0,5.0227356,6.424199,1.0,0.209096,0.083244,1.0,1.0,1.0
0.1324,0.5,0.0,50356.86,745.0865,-2.0340917,-0.71686316,0.49676225,0.39405274,-0.08808368,-0.13178942,0.97583663,-0.17303103,-73.45976,0.0,-276.6633,85.95211,76.10617,0.0,0.0,0.62802273,1.1234185,7.0,0.0,79.86392,221.1472,1.0,0.2941085,0.4055208,0.2089376,5.0855675,0.0,-0.886644,74.346405,69.59044,207.07286,4.380016e-11,-5.0620215e-12,5.492123,5.492123,5.0855675,-0.10171066,1.208771,1.208771,0.5122481,0.0,0.0,1.4005936,25.612932,1.0,5.0855675,6.492123,1.0,0.208771,0.083444,1.0,1.0,1.0
0.1326,0.5,0.0,50345.684,752.35657,-2.0340917,-0.71686316,0.4974521,0.4071297,-0.09004921,-0.14595689,0.97323054,-0.17617503,-74.545975,0.0,-269.06033,85.95211,77.3282,0.0,0.0,0.62802273,1.1236185,7.0,0.0,79.86392,221.1472,1.0,0.32022038,0.41946277,0.27679467,5.1483994,0.0,-4.646923,79.192894,53.035477,216.02486,4.3594295e-11,-4.596284e-12,5.55998,5.55998,5.1483994,-0.11685187,1.2084255,1.2084255,0.5143548,0.0,0.0,1.4056923,25.718266,1.0,5.1483994,6.55998,1.0,0.20842554,0.083644,1.0,1.0,1.0
0.1328,0.5,0.0,50336.402,760.88495,-2.0340917,-0.71686316,0.4981805,0.42085597,-0.092055954,-0.16081566,0.9705138,-0.17933576,-75.47031,0.0,-261.1483,85.95211,78.37884,0.0,0.0,0.62802273,1.1238184,7.0,0.0,79.86392,221.1472,1.0,0.34744367,0.43410152,0.34457424,5.2112308,0.0,-8.812959,84.283264,36.750008,224.39828,4.316369e-11,-4.1878237e-12,5.6277595,5.6277595,5.2112308,-0.13262549,1.2080598,1.2080598,0.5164557,0.0,0.0,1.4107258,25.82331,1.0,5.2112308,6.6277595,1.0,0.20805983,0.083844,1.0,1.0,1.0
0.133,0.5,0.0,50329.1,770.71454,-2.0340917,-0.71686316,0.49893802,0.43514162,-0.09410592,-0.17632711,0.9677028,-0.18252079,-76.16666,0.0,-252.94339,85.95211,79.19797,0.0,0.0,0.62802273,1.1240184,7.0,0.0,79.86392,221.1472,1.0,0.37561586,0.44933867,0.41226575,5.2740626,0.0,-13.416432,89.58309,20.688906,232.25449,4.2527343e-11,-3.8277823e-12,5.6954513,5.6954513,5.2740626,-0.14899197,1.2076741,1.2076741,0.5185491,0.0,0.0,1.415683,25.927977,1.0,5.2740626,6.6954513,1.0,0.20767416,0.084044,1.0,1.0,1.0
0.1332,0.5,0.0,50323.85,781.88336,-2.0340917,-0.71686316,0.49971503,0.44989485,-0.096200705,-0.19245201,0.96481377,-0.18573739,-76.56948,0.0,-244.44731,85.95211,79.72553,0.0,0.0,0.62802273,1.1242185,7.0,0.0,79.86392,221.1472,1.0,0.4045738,0.4650742,0.47985908,5.3368945,0.0,-18.479935,95.049416,4.8039746,239.64333,4.1843494e-11,-3.508343e-12,5.7630444,5.7630444,5.3368945,-0.1659112,1.2072688,1.2072688,0.5206331,0.0,0.0,1.4205536,26.032173,1.0,5.3368945,6.7630444,1.0,0.20726879,0.084244,1.0,1.0,1.0
0.1334,0.5,0.0,50320.72,794.42487,-2.0340917,-0.71686316,0.5005019,0.46502373,-0.0983415,-0.20914994,0.9618629,-0.1889924,-76.615234,0.0,-235.6487,85.95211,79.90286,0.0,0.0,0.62802273,1.1244185,7.0,0.0,79.86392,221.1472,1.0,0.43415508,0.4812085,0.5473445,5.3997264,0.0,-24.016754,100.63199,-10.953563,246.60225,4.114644e-11,-3.2259933e-12,5.8305297,5.8305297,5.3997264,-0.18334202,1.206844,1.206844,0.52270603,0.0,0.0,1.4253273,26.135818,1.0,5.3997264,6.8305297,1.0,0.20684402,0.084444,1.0,1.0,1.0
0.1336,0.5,0.0,50319.75,808.3679,-2.0340917,-0.71686316,0.50128883,0.48043782,-0.10052913,-0.22637914,0.9588664,-0.19229235,-76.243706,0.0,-226.52495,85.95211,79.67391,0.0,0.0,0.62802273,1.1246184,7.0,0.0,79.86392,221.1472,1.0,0.4641994,0.49764392,0.61471266,5.4625583,0.0,-30.030865,106.274574,-26.630766,253.1557,4.028985e-11,-2.9741836e-12,5.8978977,5.8978977,5.4625583,-0.20124206,1.2064002,1.2064002,0.52476627,0.0,0.0,1.4299942,26.238827,1.0,5.4625583,6.8978977,1.0,0.20640011,0.084644,1.0,1.0,1.0
0.1338,0.5,0.0,50320.984,823.7368,-2.0340917,-0.71686316,0.5020662,0.49604952,-0.10276401,-0.24409647,0.95583993,-0.19564342,-75.39914,0.0,-217.04404,85.95211,78.986305,0.0,0.0,0.62802273,1.1248184,7.0,0.0,79.86392,221.1472,1.0,0.49454972,0.5142864,0.68195456,5.52539,0.0,-36.517117,111.91625,-42.270905,259.31494,3.9267315e-11,-2.7561215e-12,5.96514,5.96514,5.52539,-0.21956769,1.2059374,1.2059374,0.52681214,0.0,0.0,1.434545,26.341118,1.0,5.52539,6.96514,1.0,0.20593739,0.084844,1.0,1.0,1.0
0.134,0.5,0.0,50324.453,840.5515,-2.0340917,-0.71686316,0.50282437,0.5117752,-0.1050462,-0.26225758,0.9527987,-0.19905138,-74.03112,0.0,-207.16661,85.95211,77.79225,0.0,0.0,0.62802273,1.1250185,7.0,0.0,79.86392,221.1472,1.0,0.5250532,0.53104633,0.7490618,5.588222,0.0,-43.461567,117.49269,-57.911613,265.07822,3.805672e-11,-2.5656781e-12,6.032247,6.032247,5.588222,-0.23827408,1.2054561,1.2054561,0.52884215,0.0,0.0,1.4389708,26.442614,1.0,5.588222,7.032247,1.0,0.20545614,0.085044,1.0,1.0,1.0
0.1342,0.5,0.0,50330.184,858.8275,-2.0340917,-0.71686316,0.5035539,0.527536,-0.10737535,-0.2808169,0.9497576,-0.2025216,-72.09539,0.0,-196.84792,85.95211,76.049286,0.0,0.0,0.62802273,1.1252185,7.0,0.0,79.86392,221.1472,1.0,0.5555622,0.5478399,0.8160264,5.651054,0.0,-50.84196,122.937355,-73.58335,270.43127,3.6707803e-11,-2.3963902e-12,6.0992117,6.0992117,5.651054,-0.25731567,1.2049567,1.2049567,0.5308548,0.0,0.0,1.4432629,26.543242,1.0,5.651054,7.0992117,1.0,0.20495667,0.085244,1.0,1.0,1.0
0.1344,0.5,0.0,50338.18,878.5759,-2.0340917,-0.71686316,0.5042457,0.5432583,-0.10975075,-0.29972845,0.9467306,-0.20605905,-69.55438,0.0,-186.03996,85.95211,73.72083,0.0,0.0,0.62802273,1.1254184,7.0,0.0,79.86392,221.1472,1.0,0.5859349,0.564589,0.8828407,5.713886,0.0,-58.628254,128.18263,-89.30809,275.34805,3.543288e-11,-2.2455553e-12,6.166026,6.166026,5.713886,-0.27664635,1.2044393,1.2044393,0.5328487,0.0,0.0,1.4474133,26.642931,1.0,5.713886,7.166026,1.0,0.20443927,0.085444,1.0,1.0,1.0
0.1346,0.5,0.0,50348.453,899.8038,-2.0340917,-0.71686316,0.5048907,0.5588742,-0.11217125,-0.31894565,0.94373155,-0.20966825,-66.37766,0.0,-174.69345,85.95211,70.77669,0.0,0.0,0.62802273,1.1256185,7.0,0.0,79.86392,221.1472,1.0,0.6160355,0.5812221,0.94949764,5.7767177,0.0,-66.78327,133.16093,-105.0983,279.79175,3.4304122e-11,-2.1119651e-12,6.232683,6.232683,5.7767177,-0.29621986,1.2039043,1.2039043,0.53482246,0.0,0.0,1.4514145,26.741613,1.0,5.7767177,7.232683,1.0,0.20390427,0.085644,1.0,1.0,1.0
0.1348,0.5,0.0,50361.004,922.514,-2.0340917,-0.71686316,0.50548023,0.5743214,-0.114635326,-0.338422,0.94077307,-0.21335322,-62.54221,0.0,-162.75972,85.95211,67.1933,0.0,0.0,0.62802273,1.1258185,7.0,0.0,79.86392,221.1472,1.0,0.6457353,0.5976736,1.0159907,5.8395495,0.0,-75.26334,137.80556,-120.95621,283.71594,3.326605e-11,-2.0133055e-12,0.015990682,0.015990682,5.8395495,-0.3159902,1.203352,1.203352,0.5367748,0.0,0.0,1.4552591,26.839224,1.0,5.8395495,1.0159907,1.0,0.20335199,0.085844,1.0,1.0,1.0
0.135,0.5,0.0,50375.82,946.7055,-2.0340917,-0.71686316,0.506006,0.5895427,-0.11714104,-0.35811123,0.9378675,-0.21711753,-58.032585,0.0,-150.19257,85.95211,62.95404,0.0,0.0,0.62802273,1.1260184,7.0,0.0,79.86392,221.1472,1.0,0.6749122,0.61388385,1.0823138,5.9023814,0.0,-84.01901,142.0516,-136.8733,287.06586,3.236502e-11,-1.9657073e-12,0.08231378,0.08231378,5.9023814,-0.33591187,1.2027828,1.2027828,0.5387045,0.0,0.0,1.4589407,26.935703,1.0,5.9023814,1.0823138,1.0,0.20278274,0.086044,1.0,1.0,1.0
0.1352,0.5,0.0,50392.895,972.37366,-2.0340917,-0.71686316,0.50646025,0.604486,-0.119686045,-0.3779675,0.93502635,-0.22096425,-52.841,0.0,-136.94984,85.95211,58.049263,0.0,0.0,0.62802273,1.1262184,7.0,0.0,79.86392,221.1472,1.0,0.70345116,0.62979853,1.1484615,5.9652133,0.0,-92.99572,145.83672,-152.83005,289.7799,3.1626077e-11,-1.9452526e-12,0.14846146,0.14846146,5.9652133,-0.3559401,1.2021968,1.2021968,0.54061043,0.0,0.0,1.4624531,27.030996,1.0,5.9652133,1.1484615,1.0,0.20219684,0.086244,1.0,1.0,1.0
0.1354,0.5,0.0,50412.207,999.51013,-2.0340917,-0.71686316,0.50683534,0.6191038,-0.12226758,-0.39794576,0.93226033,-0.22489594,-46.967278,0.0,-122.99504,85.95211,52.47638,0.0,0.0,0.62802273,1.1264185,7.0,0.0,79.86392,221.1472,1.0,0.73124397,0.64536834,1.2144288,6.028045,0.0,-102.13452,149.10179,-168.7959,291.79095,3.106278e-11,-1.931074e-12,0.2144288,0.2144288,6.028045,-0.37603104,1.2015946,1.2015946,0.5424916,0.0,0.0,1.4657907,27.125048,1.0,6.028045,1.2144288,1.0,0.2015946,0.086444,1.0,1.0,1.0
0.1356,0.5,0.0,50433.74,1028.1036,-2.0340917,-0.71686316,0.5071245,0.6333523,-0.12488248,-0.4180015,0.9295796,-0.22891462,-40.41877,0.0,-108.29861,85.95211,46.239803,0.0,0.0,0.62802273,1.1266185,7.0,0.0,79.86392,221.1472,1.0,0.7581897,0.6605479,1.2802114,6.090877,0.0,-111.37277,151.79153,-184.72943,293.02805,3.0660384e-11,-1.916024e-12,0.28021148,0.28021148,6.090877,-0.39614183,1.2009764,1.2009764,0.544347,0.0,0.0,1.4689487,27.21781,1.0,6.090877,1.2802114,1.0,0.20097639,0.086644,1.0,1.0,1.0
0.1358,0.5,0.0,50457.46,1058.1399,-2.0340917,-0.71686316,0.5073211,0.647191,-0.12752719,-0.43809107,0.92699355,-0.23302181,-33.21019,0.0,-92.83912,85.95211,39.350876,0.0,0.0,0.62802273,1.1268184,7.0,0.0,79.86392,221.1472,1.0,0.7841939,0.67529523,1.3458058,6.153709,0.0,-120.644844,153.85503,-200.5787,293.41782,3.0360842e-11,-1.8998522e-12,0.34580582,0.34580582,6.153709,-0.4162304,1.2003425,1.2003425,0.5461757,0.0,0.0,1.4719225,27.30924,1.0,6.153709,1.3458058,1.0,0.20034249,0.086844,1.0,1.0,1.0
0.136,0.5,0.0,50483.35,1089.6016,-2.0340917,-0.71686316,0.5074193,0.660582,-0.1301978,-0.4581714,0.92451084,-0.23721854,-25.363409,0.0,-76.60432,85.95211,31.827723,0.0,0.0,0.62802273,1.1270185,7.0,0.0,79.86392,221.1472,1.0,0.809169,0.6895713,1.4112087,6.216541,0.0,-129.88278,155.2462,-216.28178,292.88608,3.0103954e-11,-1.8836733e-12,0.41120872,0.41120872,6.216541,-0.4362556,1.1996932,1.1996932,0.5479771,0.0,0.0,1.4747084,27.399302,1.0,6.216541,1.4112087,1.0,0.19969326,0.087044,1.0,1.0,1.0
0.1362,0.5,0.0,50511.38,1122.4692,-2.0340917,-0.71686316,0.50741374,0.67348963,-0.13288997,-0.47819996,0.9221397,-0.24150532,-16.907198,0.0,-59.59189,85.95211,23.695047,0.0,0.0,0.62802273,1.1272185,7.0,0.0,79.86392,221.1472,1.0,0.8330339,0.7033391,1.4764178,6.2793727,0.0,-139.01701,155.92422,-231.76741,291.3593,2.9759983e-11,-1.8680745e-12,0.47641778,0.47641778,6.2793727,-0.4561768,1.199029,1.199029,0.5497503,0.0,0.0,1.4773034,27.487957,1.0,6.2793727,1.4764178,1.0,0.199029,0.087244,1.0,1.0,1.0
0.1364,0.5,0.0,50541.504,1156.7213,-2.0340917,-0.71686316,0.50729966,0.6858798,-0.13559912,-0.4981345,0.9198875,-0.24588217,-7.8769174,0.0,-41.810184,85.95211,14.983914,0.0,0.0,0.62802273,1.1274184,7.0,0.0,79.86392,221.1472,1.0,0.85571414,0.71656334,1.5414312,0.05901902,0.0,-147.97702,155.85393,-246.95584,288.76602,2.919709e-11,-1.8529785e-12,0.54143125,0.54143125,0.05901902,-0.47595385,1.1983501,1.1983501,0.55149496,0.0,0.0,1.4797047,27.57518,1.0,0.05901902,1.5414312,1.0,0.19835006,0.087444,1.0,1.0,1.0
0.1366,0.5,0.0,50573.695,1192.3339,-2.0340917,-0.71686316,0.50707287,0.6977197,-0.1383203,-0.51793313,0.917761,-0.2503486,1.6858168,0.0,-23.278658,85.95211,5.7314644,0.0,0.0,0.62802273,1.1276184,7.0,0.0,79.86392,221.1472,1.0,0.8771411,0.72920996,1.606248,0.12185087,0.0,-156.69197,155.00615,-261.7597,285.03836,2.8452912e-11,-1.8378443e-12,0.606248,0.606248,0.12185087,-0.495547,1.1976568,1.1976568,0.5532104,0.0,0.0,1.4819107,27.660946,1.0,0.12185087,1.606248,1.0,0.19765677,0.087644,1.0,1.0,1.0
0.1368,0.5,0.0,50607.906,1229.2814,-2.0340917,-0.71686316,0.5067299,0.70897764,-0.14104833,-0.53755397,0.91576654,-0.2549037,11.7335205,0.0,-4.028202,85.95211,-4.019401,0.0,0.0,0.62802273,1.1278185,7.0,0.0,79.86392,221.1472,1.0,0.8972527,0.74124587,1.6708677,0.18468273,0.0,-165.09145,153.35794,-276.08502,280.11322,2.7701286e-11,-1.8224142e-12,0.6708677,0.6708677,0.18468273,-0.51491636,1.1969495,1.1969495,0.55489635,0.0,0.0,1.4839201,27.745235,1.0,0.18468273,1.6708677,1.0,0.19694944,0.087844,1.0,1.0,1.0
0.137,0.5,0.0,50644.1,1267.5367,-2.0340917,-0.71686316,0.50626785,0.71962273,-0.14377776,-0.5569549,0.91390955,-0.25954613,22.213264,0.0,15.898698,93.58636,-14.220382,0.0,0.0,0.62802273,1.1280185,7.0,0.0,79.86392,236.00575,1.0,0.9159926,0.7526391,1.7352904,0.24751458,0.0,-173.10614,150.89287,-289.83246,273.93378,2.7032985e-11,-1.8062192e-12,0.73529047,0.73529047,0.24751458,-0.53402203,1.1962284,1.1962284,0.5565525,0.0,0.0,1.4857326,27.828037,1.0,0.24751458,1.7352904,1.0,0.1962284,0.088044,1.0,1.0,1.0
