Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
0.9925,1.0,0.0,446238.66,857775.9,-19.645573,-9.312752e-07,-0.4566419,-9.252994,-0.120390914,16.895586,-2.0475764,-0.53983134,-3485.43,255.47885,255.47885,3571.9329,3508.0461,0.0,2046.1472,587.2605,1.0,1.0,-9.215694,4.2873654,4.754562,1.0,210.3486,3275.0813,-780.67865,525.1998,1.9881934e-09,2.3381183e-08,3.109268,3.109268,4.2873654,16.785976,1.1904621,1.1904621,1.3724295,4.754562,4.2873654,1.1780972,0.19046205,0.0,1.0,0.41759393,2.4836836,0.0,0.0,1.0,1.0
0.993,1.0,0.0,446721.9,867733.94,-19.645573,-9.312752e-07,-0.45417726,-5.932074,-0.12149372,18.27707,-2.0547502,-0.54965156,-3479.9255,391.07358,391.07358,3571.9329,3500.7612,0.0,2046.1472,587.2605,1.0,1.0,-5.8944993,4.473775,4.9696937,1.0,217.38202,3262.5437,-794.66437,403.59082,2.1966453e-09,2.436787e-08,3.295678,3.295678,4.473775,18.167997,1.1913695,1.1913695,1.3667084,4.9696937,4.473775,1.1780972,0.1913695,0.0,1.0,0.41809395,2.4836836,0.0,0.0,1.0,1.0
0.9935,1.0,0.0,444769.47,877813.6,-19.645573,-9.312752e-07,-0.451828,-2.419502,-0.12256085,19.019297,-2.061544,-0.55920523,-3476.582,512.03455,512.03455,3571.9329,3494.9084,0.0,2046.1472,587.2605,1.0,1.0,-2.3822813,4.6599507,5.18393,1.0,225.62833,3250.9536,-780.77997,268.74545,2.4097988e-09,2.549948e-08,3.4818535,3.4818535,4.6599507,18.910961,1.1921501,1.1921501,1.3610286,5.18393,4.6599507,1.1780972,0.19215006,0.0,1.0,0.41859394,2.4836836,0.0,0.0,1.0,1.0
0.994,1.0,0.0,440399.75,887550.25,-19.645573,-9.312752e-07,-0.44958624,1.1631705,-0.12358249,19.0989,-2.0680099,-0.5684556,-3475.1655,614.4594,614.4594,3571.9329,3490.4336,0.0,2046.1472,587.2605,1.0,1.0,1.1996888,4.845886,5.397277,1.0,234.8143,3240.3513,-740.4717,126.012215,2.6284483e-09,2.6621436e-08,3.6677892,3.6677892,4.845886,18.991297,1.1928036,1.1928036,1.3553888,5.397277,4.845886,1.1780972,0.19280367,0.0,1.0,0.41909394,2.4836836,0.0,0.0,1.0,1.0
0.9945,1.0,0.0,433719.22,896490.7,-19.645573,-9.312752e-07,-0.44744018,4.6932926,-0.12454429,18.515228,-2.0742288,-0.5773584,-3475.5396,695.50616,695.50616,3571.9329,3487.343,0.0,2046.1472,587.2605,1.0,1.0,4.7291317,5.0315866,5.6097417,1.0,244.90427,3230.6353,-675.7043,-19.801878,2.8541096e-09,2.7949158e-08,3.8534896,3.8534896,5.0315866,18.40807,1.193331,1.193331,1.3497895,5.6097417,5.0315866,1.1780972,0.19333099,0.0,1.0,0.41959393,2.4836836,0.0,0.0,1.0,1.0
0.995,1.0,0.0,424917.88,904210.0,-19.645573,-9.312752e-07,-0.44537854,8.050692,-0.12543787,17.2904,-2.0802681,-0.5858935,-3477.743,753.06976,753.06976,3571.9329,3485.7637,0.0,2046.1472,587.2605,1.0,1.0,8.0861,5.2170644,5.82133,1.0,255.89973,3221.843,-588.63324,-164.43652,3.087709e-09,2.929761e-08,4.038967,4.038967,5.2170644,17.183197,1.1937337,1.1937337,1.3442327,5.82133,5.2170644,1.1780972,0.19373369,0.0,1.0,0.42009395,2.4836836,0.0,0.0,1.0,1.0
0.9955,1.0,0.0,414262.0,910327.06,-19.645573,-9.312752e-07,-0.44339117,11.121351,-0.12626714,15.468747,-2.0861626,-0.5940889,-3481.9148,785.4871,785.4871,3571.9329,3485.8914,0.0,2046.1472,587.2605,1.0,1.0,11.156604,5.402329,6.0320487,1.0,267.62143,3214.2932,-481.68643,-303.80066,3.3274579e-09,3.0545582e-08,4.2242317,4.2242317,5.402329,15.361078,1.1940144,1.1940144,1.3387209,6.0320487,5.402329,1.1780972,0.19401447,0.0,1.0,0.42059395,2.4836836,0.0,0.0,1.0,1.0
0.996,1.0,0.0,402084.06,914517.7,-19.645573,-9.312752e-07,-0.44146782,13.8012905,-0.12704644,13.115353,-2.0919213,-0.602017,-3488.1243,791.493,791.493,3571.9329,3487.8684,0.0,2046.1472,587.2605,1.0,1.0,13.836586,5.5873823,6.2419057,1.0,279.61435,3208.51,-357.90955,-433.5834,3.569214e-09,3.1831775e-08,4.409285,4.409285,5.5873823,13.007098,1.1941767,1.1941767,1.3332553,6.2419057,5.5873823,1.1780972,0.19417667,0.0,1.0,0.42109394,2.4836836,0.0,0.0,1.0,1.0
0.9965,1.0,0.0,388771.06,916526.5,-19.645573,-9.312752e-07,-0.43959907,16.000347,-0.12779255,10.313447,-2.097541,-0.60976046,-3496.2246,770.45703,770.45703,3543.4185,3491.674,0.0,2046.1472,556.00586,1.0,1.0,16.03582,5.772214,0.1677222,1.0,291.22687,3204.9978,-221.26947,-549.18756,3.816674e-09,3.3323154e-08,4.5941167,4.5941167,5.772214,10.204855,1.1942238,1.1942238,1.3278357,0.1677222,5.772214,1.1780972,0.19422378,0.0,1.0,0.42159393,2.4836836,0.0,0.0,1.0,1.0
0.997,1.0,0.0,374750.7,916175.5,-19.645573,-9.312752e-07,-0.43777966,17.645428,-0.12851697,7.160934,-2.103015,-0.61737245,-3505.8193,722.74207,722.74207,3543.4185,3497.0928,0.0,2046.1472,556.00586,1.0,1.0,17.681177,5.9568057,0.3758762,1.0,301.80487,3204.0144,-76.65969,-646.0824,4.0718766e-09,3.4804046e-08,4.7787085,4.7787085,5.9568057,7.0524464,1.194159,1.194159,1.3224596,0.3758762,5.9568057,1.1780972,0.19415903,0.0,1.0,0.42209393,2.4836836,0.0,0.0,1.0,1.0
0.9975,1.0,0.0,360476.6,913370.25,-19.645573,-9.312752e-07,-0.4360111,18.682886,-0.12922303,3.7664857,-2.1083274,-0.6248567,-3516.355,649.9473,649.9473,3543.4185,3503.7747,0.0,2046.1472,556.00586,1.0,1.0,18.718952,6.1411405,0.58318895,1.0,310.8781,3205.4768,70.45121,-720.39856,4.335012e-09,3.6420357e-08,4.963043,4.963043,6.1411405,3.6584778,1.1939853,1.1939853,1.3171245,0.58318895,6.1411405,1.1780972,0.19398534,0.0,1.0,0.42259395,2.4836836,0.0,0.0,1.0,1.0
0.998,1.0,0.0,346412.34,908103.0,-19.645573,-9.312752e-07,-0.43430033,19.080078,-0.12990831,0.24568026,-2.1134562,-0.6321789,-3527.2788,554.8784,554.8784,3543.4185,3511.343,0.0,2046.1472,556.00586,1.0,1.0,19.116377,0.042023286,0.7896667,1.0,318.234,3209.045,214.5697,-769.4481,4.6124904e-09,3.8271274e-08,5.1471114,5.1471114,0.042023286,0.13828322,1.1937054,1.1937054,1.3118285,0.7896667,6.3252087,1.1780972,0.19370541,0.0,1.0,0.42309394,2.4836836,0.0,0.0,1.0,1.0
0.9985,1.0,0.0,333015.25,900452.5,-19.645573,-9.312752e-07,-0.4326546,18.826227,-0.13056871,-3.282694,-2.1183825,-0.6392963,-3538.163,441.24988,441.24988,3543.4185,3519.487,0.0,2046.1472,556.00586,1.0,1.0,18.86253,0.22582214,0.9953157,1.0,323.85178,3214.3113,350.66757,-791.9175,4.9033577e-09,4.023101e-08,5.33091,5.33091,0.22582214,-3.3895922,1.1933221,1.1933221,1.306571,0.9953157,6.5090075,1.1780972,0.19332205,0.0,1.0,0.42359394,2.4836836,0.0,0.0,1.0,1.0
0.999,1.0,0.0,320719.97,890581.44,-19.645573,-9.312752e-07,-0.43107563,17.932693,-0.13120106,-6.700327,-2.123108,-0.6461836,-3548.7314,313.27472,313.27472,3543.4185,3527.9849,0.0,2046.1472,556.00586,1.0,1.0,17.968723,0.4093549,1.2001418,1.0,327.75705,3220.9744,474.4169,-787.6916,5.2058184e-09,4.196047e-08,5.514443,5.514443,0.4093549,-6.806946,1.1928384,1.1928384,1.3013526,1.2001418,6.69254,1.1780972,0.19283843,0.0,1.0,0.42409393,2.4836836,0.0,0.0,1.0,1.0
0.9995,1.0,0.0,309922.78,878730.06,-19.645573,-9.312752e-07,-0.4295577,16.4325,-0.13180311,-9.8932085,-2.1276622,-0.65284,-3558.7886,175.33546,175.33546,3543.4185,3536.6567,0.0,2046.1472,556.00586,1.0,1.0,16.468084,0.59262633,1.4041513,1.0,329.89902,3228.8894,582.14703,-757.4825,5.511272e-09,4.389588e-08,5.6977143,5.6977143,0.59262633,-9.999739,1.1922581,1.1922581,1.2961742,1.4041513,6.8758116,1.1780972,0.1922581,0.0,1.0,0.42459393,2.4836836,0.0,0.0,1.0,1.0
1.0,1.0,0.0,300967.7,865207.44,-19.645573,-9.312752e-07,-0.42809045,14.378969,-0.13237308,-12.755502,-2.1320937,-0.65928084,-3568.1145,31.849525,31.849525,3543.4185,3545.2922,0.0,2046.1472,556.00586,1.0,1.0,14.414148,0.7756407,1.6073507,1.0,330.12585,3237.9888,670.6675,-702.51697,5.83204e-09,4.6110546e-08,5.8807287,5.8807287,0.7756407,-12.862046,1.191585,1.191585,1.2910367,1.6073507,7.058826,1.1780972,0.19158499,0.0,1.0,0.42509395,2.4836836,0.0,0.0,1.0,1.0
1.0005,1.0,0.0,294134.66,850380.4,-19.645573,-9.312752e-07,-0.42666417,11.843463,-0.13291033,-15.193147,-2.1364458,-0.665525,-3576.3997,-112.69799,-112.69799,3543.4185,3553.6028,0.0,2046.1472,556.00586,1.0,1.0,11.878476,0.9584009,1.8097464,1.0,328.26505,3248.1345,737.15735,-624.45935,6.171364e-09,4.8460233e-08,6.063489,6.063489,0.9584009,-15.299743,1.1908233,1.1908233,1.2859412,1.8097464,7.241586,1.1780972,0.1908233,0.0,1.0,0.42559394,2.4836836,0.0,0.0,1.0,1.0
1.001,1.0,0.0,289630.53,834660.3,-19.645573,-9.312752e-07,-0.425274,8.912582,-0.13341682,-17.126915,-2.140734,-0.6715903,-3583.2612,-253.68721,-253.68721,3543.4185,3561.2336,0.0,2046.1472,556.00586,1.0,1.0,8.947713,1.140908,2.011345,1.0,324.24796,3259.0134,779.2477,-525.5605,6.519539e-09,5.035963e-08,6.245996,6.245996,1.140908,-17.233557,1.1899774,1.1899774,1.2808881,2.011345,7.4240932,1.1780972,0.18997736,0.0,1.0,0.42609394,2.4836836,0.0,0.0,1.0,1.0
1.0015,1.0,0.0,287582.7,818489.44,-19.645573,-9.312752e-07,-0.4239204,5.685073,-0.13389784,-18.494827,-2.144943,-0.67749333,-3588.3325,-386.40292,-386.40292,3543.4185,3567.826,0.0,2046.1472,556.00586,1.0,1.0,5.720494,1.3231606,2.212153,1.0,318.1961,3270.1362,795.27515,-408.87222,6.8675936e-09,5.2623943e-08,0.1450634,0.14506334,1.3231606,-18.601469,1.1890515,1.1890515,1.2758774,2.212153,1.3231606,1.1780972,0.18905155,0.0,1.0,0.42659393,2.4836836,0.0,0.0,1.0,1.0
1.002,1.0,0.0,288035.28,802325.7,-19.645573,-9.312752e-07,-0.42260656,2.2686255,-0.1343603,-19.254015,-2.14904,-0.68324935,-3591.3594,-506.23907,-506.23907,3543.4185,3573.0918,0.0,2046.1472,556.00586,1.0,1.0,2.3043282,1.5051547,2.4121773,1.0,310.4179,3280.9417,784.5673,-278.32825,7.2260042e-09,5.5034025e-08,0.3270576,0.32705754,1.5051547,-19.36055,1.1880502,1.1880502,1.270909,2.4121773,1.5051547,1.1780972,0.18805014,0.0,1.0,0.42709395,2.4836836,0.0,0.0,1.0,1.0
1.0025,1.0,0.0,290947.8,786627.25,-19.645573,-9.312752e-07,-0.42133588,-1.2235185,-0.13480942,-19.382063,-2.1529956,-0.6888663,-3592.2568,-609.01404,-609.01404,3543.4185,3576.8582,0.0,2046.1472,556.00586,1.0,1.0,-1.1876805,1.6868848,2.6114244,1.0,301.3252,3290.9316,747.5991,-138.58507,7.594467e-09,5.741421e-08,0.5087876,0.5087875,1.6868848,-19.488325,1.1869771,1.1869771,1.2659822,2.6114244,1.6868848,1.1780972,0.1869772,0.0,1.0,0.42759395,2.4836836,0.0,0.0,1.0,1.0
1.003,1.0,0.0,296196.72,771836.75,-19.645573,-9.312752e-07,-0.42011043,-4.676252,-0.13524613,-18.877676,-2.1567984,-0.69433796,-3591.0896,-691.27374,-691.27374,3543.4185,3579.061,0.0,2046.1472,556.00586,1.0,1.0,-4.640452,1.8683455,2.809901,1.0,291.32422,3299.7654,685.93964,5.334139,7.967006e-09,5.975147e-08,0.69024837,0.6902483,1.8683455,-18.983522,1.1858367,1.1858366,1.2610961,2.809901,1.8683455,1.1780972,0.18583661,0.0,1.0,0.42809394,2.4112656,0.0,0.0,1.0,1.0
1.0035,1.0,0.0,303579.5,758366.25,-19.645573,-9.312752e-07,-0.41893122,-7.976497,-0.13566706,-17.760555,-2.1604536,-0.6996432,-3588.0044,-750.4701,-750.4701,3543.4185,3579.7017,0.0,2046.1472,556.00586,1.0,1.0,-7.9408517,2.0495355,3.0076132,1.0,280.74542,3307.259,602.028,148.44206,8.344974e-09,6.252872e-08,0.8714384,0.8714383,2.0495355,-17.865938,1.1846321,1.1846321,1.2562504,3.0076132,2.0495355,1.1780972,0.1846321,0.0,1.0,0.42859393,2.4112656,0.0,0.0,1.0,1.0
1.004,1.0,0.0,312822.06,746582.75,-19.645573,-9.312752e-07,-0.41779864,-11.017044,-0.13606718,-16.070366,-2.1639752,-0.7047557,-3583.1575,-784.978,-784.978,3543.4185,3578.7974,0.0,2046.1472,556.00586,1.0,1.0,-10.981592,2.2304578,3.2045674,1.0,269.84326,3313.3142,498.90094,286.0771,8.739164e-09,6.532291e-08,1.0523607,1.0523607,2.2304578,-16.175375,1.1833674,1.1833674,1.2514454,3.2045674,2.2304578,1.1780972,0.18336737,0.0,1.0,0.42909393,2.4112656,0.0,0.0,1.0,1.0
1.0045,1.0,0.0,323588.38,736796.2,-19.645573,-9.312752e-07,-0.41671208,-13.700049,-0.1364431,-13.865005,-2.1673763,-0.70965916,-3576.6797,-794.00165,-794.00165,3543.4185,3576.358,0.0,2046.1472,556.00586,1.0,1.0,-13.664779,2.4111185,3.4007702,1.0,258.85214,3317.8276,379.9933,414.0084,9.15123e-09,6.836576e-08,1.2330213,1.2330213,2.4111185,-13.969817,1.1820463,1.1820463,1.2466819,3.4007702,2.4111185,1.1780972,0.18204632,0.0,1.0,0.42959395,2.4112656,0.0,0.0,1.0,1.0
1.005,1.0,0.0,335492.12,729249.6,-19.645573,-9.312752e-07,-0.41566947,-15.940043,-0.13679492,-11.218388,-2.1706662,-0.71435636,-3568.6953,-777.46533,-777.46533,3543.4185,3572.3994,0.0,2046.1472,556.00586,1.0,1.0,-15.904923,2.5915236,3.596228,1.0,248.05116,3320.6443,249.06406,528.40125,9.582692e-09,7.160968e-08,1.4134264,1.4134264,2.5915236,-11.323167,1.180673,1.180673,1.241961,3.596228,2.5915236,1.1780972,0.18067297,0.0,1.0,0.43009394,2.4112656,0.0,0.0,1.0,1.0
1.0055,1.0,0.0,348109.97,724111.5,-19.645573,-9.312752e-07,-0.41466716,-17.66648,-0.13712575,-8.217962,-2.1738513,-0.7188681,-3559.3716,-735.96783,-735.96783,3543.4185,3566.9812,0.0,2046.1472,556.00586,1.0,1.0,-17.631466,2.7716765,3.7909474,1.0,237.79129,3321.5803,110.20641,625.7615,1.0030736e-08,7.471719e-08,1.5935794,1.5935794,2.7716765,-8.322769,1.1792514,1.1792514,1.2372837,3.7909474,2.7716765,1.1780972,0.17925143,0.0,1.0,0.43059394,2.4112656,0.0,0.0,1.0,1.0
1.006,1.0,0.0,360995.8,721470.9,-18.97281,0.0,-0.41370127,-18.825842,-0.13743968,-4.961942,-2.1769352,-0.7232206,-3548.9624,-670.81616,-670.81616,3543.4185,3560.2395,0.0,2046.1472,556.00586,1.0,1.0,-18.790869,2.9515772,3.9849358,1.0,228.46634,3320.496,-32.152504,702.9686,1.0489648e-08,7.806346e-08,1.7734799,1.7734799,2.9515772,-5.06672,1.1777856,1.1777856,1.2326502,3.9849358,2.9515772,1.1780972,0.17778568,0.0,1.0,0.43109393,2.4112656,0.0,0.0,1.0,1.0
1.0065,1.0,0.0,373695.47,721334.7,-18.97281,0.0,-0.4127695,-19.3833,-0.13774018,-1.5562168,-2.179917,-0.727433,-3537.816,-584.0873,-584.0873,3543.4185,3552.3953,0.0,2046.1472,556.00586,1.0,1.0,-19.348295,3.1312222,4.1782,1.0,220.44519,3317.3706,-173.34561,757.43286,1.0970587e-08,8.1749064e-08,1.953125,1.9531249,3.1312222,-1.6608433,1.1762795,1.1762795,1.22806,4.1782,3.1312222,1.1780972,0.17627949,0.0,1.0,0.43159392,2.4112656,0.0,0.0,1.0,1.0
1.007,1.0,0.0,385761.66,723627.94,-18.97281,0.0,-0.41187218,-19.323753,-0.13802943,1.8890952,-2.1827888,-0.7315112,-3526.3362,-478.64224,-478.64224,3543.4185,3543.7292,0.0,2046.1472,556.00586,1.0,1.0,-19.28867,3.3106081,4.3707457,1.0,214.00586,3312.3303,-308.67307,787.3153,1.1475663e-08,8.545625e-08,2.132511,2.132511,3.3106081,1.7847298,1.1747364,1.1747364,1.2235126,4.3707457,3.3106081,1.1780972,0.17473635,0.0,1.0,0.43209395,2.4112656,0.0,0.0,1.0,1.0
1.0075,1.0,0.0,396768.84,728196.25,-18.97281,0.0,-0.4110115,-18.652113,-0.13830863,5.2633157,-2.185537,-0.7354506,-3514.9243,-358.03833,-358.03833,3543.4185,3534.541,0.0,2046.1472,556.00586,1.0,1.0,-18.616976,3.4897318,4.562581,1.0,209.30687,3305.6174,-433.67032,791.7087,1.1999863e-08,8.916232e-08,2.3116348,2.3116345,3.4897318,5.1592603,1.1731595,1.1731595,1.2190076,4.562581,3.4897318,1.1780972,0.17315945,0.0,1.0,0.43259394,2.4112656,0.0,0.0,1.0,1.0
1.008,1.0,0.0,406327.12,734811.56,-18.97281,0.0,-0.41018966,-17.392881,-0.13857846,8.458885,-2.1881504,-0.7392447,-3503.9297,-226.34338,-226.34338,3543.4185,3525.1123,0.0,2046.1472,556.00586,1.0,1.0,-17.35778,3.6685922,4.753712,1.0,206.40614,3297.5237,-544.34924,770.6926,1.2544053e-08,9.317309e-08,2.490495,2.490495,3.6685922,8.355124,1.1715518,1.1715518,1.2145444,4.753712,3.6685922,1.1780972,0.17155178,0.0,1.0,0.43309394,2.4112656,0.0,0.0,1.0,1.0
1.0085,1.0,0.0,414094.8,743179.56,-18.97281,0.0,-0.40940702,-15.589016,-0.1388391,11.374834,-2.1906261,-0.7428905,-3493.635,-87.90641,-87.90641,3543.4185,3515.6929,0.0,2046.1472,556.00586,1.0,1.0,-15.554065,3.8471882,4.944145,1.0,205.30812,3288.327,-637.3442,725.25055,1.3109976e-08,9.747255e-08,2.6690912,2.669091,3.8471882,11.271325,1.1699162,1.1699162,1.210123,4.944145,3.8471882,1.1780972,0.16991615,0.0,1.0,0.43359393,2.4112656,0.0,0.0,1.0,1.0
1.009,1.0,0.0,419789.34,752950.06,-18.97281,0.0,-0.40866145,-13.3003,-0.13909009,13.91992,-2.1929753,-0.74639076,-3484.2732,52.846195,52.846195,3543.4185,3506.5122,0.0,2046.1472,556.00586,1.0,1.0,-13.265574,4.0255203,5.133887,1.0,206.00554,3278.2678,-709.9517,657.1055,1.3704699e-08,1.0190924e-07,2.8474233,2.847423,4.0255203,13.816611,1.1682552,1.1682552,1.2057431,5.133887,4.0255203,1.1780972,0.16825524,0.0,1.0,0.43409395,2.4112656,0.0,0.0,1.0,1.0
1.0095,1.0,0.0,423195.9,763728.6,-18.97281,0.0,-0.40794918,-10.6013,-0.1393306,16.01537,-2.1952162,-0.74975216,-3476.061,191.54753,191.54753,3543.4185,3497.7979,0.0,2046.1472,556.00586,1.0,1.0,-10.566801,4.203589,5.322944,1.0,208.49025,3267.5708,-760.1101,568.5626,1.4326101e-08,1.0635586e-07,3.0254917,3.0254915,4.203589,15.912212,1.1665716,1.1665716,1.2014049,5.322944,4.203589,1.1780972,0.16657157,0.0,1.0,0.43459395,2.4112656,0.0,0.0,1.0,1.0
1.01,1.0,0.0,424174.1,775089.8,-18.97281,0.0,-0.4072662,-7.5789704,-0.13956018,17.597202,-2.1973672,-0.7529841,-3469.2168,323.96542,323.96542,3543.4185,3489.7893,0.0,2046.1472,556.00586,1.0,1.0,-7.5446277,4.381394,5.511323,1.0,212.7301,3256.4868,-786.38257,462.41718,1.4962556e-08,1.1078565e-07,3.2032967,3.2032967,4.381394,17.494154,1.1648676,1.1648676,1.1971083,5.511323,4.381394,1.1780972,0.16486761,0.0,1.0,0.43509394,2.4112656,0.0,0.0,1.0,1.0
1.0105,1.0,0.0,422661.72,786590.8,-18.97281,0.0,-0.40660936,-4.3298798,-0.13977966,18.618105,-2.1994395,-0.756099,-3463.9534,446.0578,446.0578,3543.4185,3482.73,0.0,2046.1472,556.00586,1.0,1.0,-4.2956023,4.558935,5.69903,1.0,218.63136,3245.322,-787.98816,341.93036,1.561924e-08,1.1566274e-07,3.3808382,3.3808382,4.558935,18.51513,1.1631457,1.1631457,1.1928531,5.69903,4.558935,1.1780972,0.16314562,0.0,1.0,0.43559393,2.4112656,0.0,0.0,1.0,1.0
1.011,1.0,0.0,418676.34,797786.2,-18.97281,0.0,-0.40597656,-0.9571175,-0.13999127,19.048777,-2.2014349,-0.75911194,-3460.4473,554.0538,554.0538,3543.4185,3476.8445,0.0,2046.1472,556.00586,1.0,1.0,-0.92284393,4.736212,5.886072,1.0,226.01341,3234.4338,-764.8746,210.8208,1.6296177e-08,1.2054427e-07,3.5581145,3.5581143,4.736212,18.945866,1.1614077,1.1614077,1.1886393,5.886072,4.736212,1.1780972,0.16140772,0.0,1.0,0.43609393,2.4112656,0.0,0.0,1.0,1.0
1.0115,1.0,0.0,412314.38,808241.56,-18.97281,0.0,-0.4053663,2.433056,-0.14019793,18.878677,-2.2033496,-0.7620393,-3458.8054,644.57935,644.57935,3543.4185,3472.3096,0.0,2046.1472,556.00586,1.0,1.0,2.4673371,4.9132195,6.0724554,1.0,234.61267,3224.1929,-717.78925,73.20988,1.7004844e-08,1.2625792e-07,3.7351224,3.7351224,4.9132195,18.775862,1.1596558,1.1596558,1.1844661,6.0724554,4.9132195,1.1780972,0.15965584,0.0,1.0,0.43659395,2.4112656,0.0,0.0,1.0,1.0
1.012,1.0,0.0,403747.4,817547.75,-18.97281,0.0,-0.4047773,5.734662,-0.14040202,18.11614,-2.2051811,-0.76489437,-3459.0454,714.81055,714.81055,3543.4185,3469.2378,0.0,2046.1472,556.00586,1.0,1.0,5.7689257,5.0899553,6.258187,1.0,244.11371,3214.932,-648.2973,-66.513214,1.7753674e-08,1.3203683e-07,3.911858,3.911858,5.0899553,18.013481,1.1578916,1.1578916,1.180333,6.258187,5.0899553,1.1780972,0.15789163,0.0,1.0,0.43709394,2.4112656,0.0,0.0,1.0,1.0
1.0125,1.0,0.0,393216.44,825333.3,-18.97281,0.0,-0.40420842,8.845386,-0.14060436,16.787848,-2.2069316,-0.7676836,-3461.1008,762.61096,762.61096,3543.4185,3467.6775,0.0,2046.1472,556.00586,1.0,1.0,8.879595,5.266414,0.1600862,1.0,254.1897,3206.9111,-558.71967,-203.89125,1.8531852e-08,1.3768079e-07,4.0883174,4.088317,5.266414,16.6854,1.1561165,1.1561165,1.1762393,0.1600862,5.266414,1.1780972,0.15611647,0.0,1.0,0.43759394,2.4112656,0.0,0.0,1.0,1.0
1.013,1.0,0.0,381023.66,831276.3,-18.97281,0.0,-0.40365875,11.669737,-0.14080435,14.937767,-2.2086067,-0.7704067,-3464.845,786.61676,786.61676,3543.4185,3467.6257,0.0,2046.1472,556.00586,1.0,1.0,11.703865,5.4425936,0.34453106,1.0,264.53152,3200.3135,-452.00415,-334.61258,1.933875e-08,1.4397878e-07,4.264497,4.2644963,5.4425936,14.835555,1.1543316,1.1543316,1.1721839,0.34453106,5.4425936,1.1780972,0.15433154,0.0,1.0,0.43809393,2.4112656,0.0,0.0,1.0,1.0
1.0135,1.0,0.0,367522.72,835113.75,-18.97281,0.0,-0.40312734,14.121917,-0.14100067,12.625613,-2.2102146,-0.7730603,-3470.1182,786.25385,786.25385,3543.4185,3469.0454,0.0,2046.1472,556.00586,1.0,1.0,14.155946,5.6184916,0.5283419,1.0,274.85443,3195.2637,-331.5699,-454.68396,2.0188283e-08,1.5049861e-07,4.440395,4.4403944,5.6184916,12.523609,1.1525378,1.1525378,1.1681664,0.5283419,5.6184916,1.1780972,0.15253784,0.0,1.0,0.43859395,2.4112656,0.0,0.0,1.0,1.0
1.014,1.0,0.0,353107.03,836649.6,-18.97281,0.0,-0.40261298,16.128313,-0.14119223,9.924865,-2.2117648,-0.77564317,-3476.743,761.7032,761.7032,3543.4185,3471.8738,0.0,2046.1472,556.00586,1.0,1.0,16.162241,5.7941084,0.7115246,1.0,284.886,3191.857,-201.16742,-560.53577,2.1073841e-08,1.5708551e-07,4.616011,4.616011,5.7941084,9.823013,1.1507363,1.1507363,1.1641868,0.7115246,5.7941084,1.1780972,0.15073633,0.0,1.0,0.43909395,2.4112656,0.0,0.0,1.0,1.0
1.0145,1.0,0.0,338197.22,835760.7,-18.97281,0.0,-0.40211383,17.629625,-0.14137873,6.9204054,-2.213266,-0.77815956,-3484.5217,713.84686,713.84686,3543.4185,3476.0217,0.0,2046.1472,556.00586,1.0,1.0,17.663454,5.969444,0.89408517,1.0,294.3503,3190.1714,-64.77454,-649.0723,2.1992088e-08,1.6397013e-07,4.7913465,4.7913465,5.969444,6.818651,1.1489279,1.1489279,1.1602447,0.89408517,5.969444,1.1780972,0.14892787,0.0,1.0,0.43959394,2.4112656,0.0,0.0,1.0,1.0
