Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
0.8195,1.0,0.0,267294.9,-68525.805,-19.437393,0.0,-0.42119697,-0.1264819,-0.017957173,-2.180671,-2.3698785,-0.10103663,273.7747,-757.2095,-757.2095,500.9499,-264.93887,0.0,501.73877,551.36597,1.0,1.0,-0.16912104,3.067726,3.3798313,1.0,-468.48215,194.70746,57.330456,699.879,0.23904166,-1.9771703,0.2758659,2.2649367,3.067726,-2.2997444,1.2717631,1.0340714,1.0400779,3.3798313,3.067726,0.80278933,0.034071438,0.0,1.0,1.0178692,2.4854043,0.0,0.0,0.0,0.0
0.82,1.0,0.0,266744.44,-70050.31,-19.437393,0.0,-0.42060736,-0.47460553,-0.014099062,-2.5063267,-2.374846,-0.079606555,343.16147,-679.4497,-679.4497,500.9499,-329.20682,0.0,501.73877,551.36597,1.0,1.0,-0.5164474,3.2614496,3.543505,1.0,-540.8081,197.64665,-108.8207,788.2704,0.23591045,-2.0028882,0.42758814,2.4423409,3.2614496,-2.6309772,1.2692481,1.034764,1.0439721,3.543505,3.2614496,0.8191087,0.034764055,0.0,1.0,1.018182,2.4854043,0.0,0.0,0.0,0.0
0.8205,1.0,0.0,266457.84,-71787.26,-19.437393,0.0,-0.4197112,-0.84857106,-0.010616933,-2.7670527,-2.381067,-0.060231015,422.16376,-570.5675,-570.5675,500.9499,-403.3451,0.0,501.73877,551.36597,1.0,1.0,-0.8887478,3.4582846,3.7078292,1.0,-602.50555,180.34181,-278.718,849.28546,0.2326129,-2.0284011,0.57976526,2.6198082,3.4582846,-2.8965948,1.2666996,1.035586,1.0483578,3.7078292,3.4582846,0.83847636,0.03558604,0.0,1.0,1.0184605,2.4854043,0.0,0.0,0.0,0.0
0.821,1.0,0.0,266447.03,-73691.01,-19.437393,0.0,-0.41852525,-1.2338828,-0.007566202,-2.9576113,-2.3885615,-0.043181,506.32254,-433.42822,-433.42822,500.9499,-483.21057,0.0,501.73877,551.36597,1.0,1.0,-1.2713677,3.6579192,3.8728776,1.0,-649.25806,142.93553,-444.05652,877.48474,0.22915652,-2.0533102,0.73254824,2.7971168,3.6579192,-3.091422,1.2641212,1.0365336,1.0531781,3.8728776,3.6579192,0.8608025,0.03653359,0.0,1.0,1.0187036,2.4854043,0.0,0.0,0.0,0.0
0.8215,1.0,0.0,266715.47,-75713.03,-19.437393,0.0,-0.41708004,-1.6163857,-0.0049853534,-3.0765827,-2.3972788,-0.028654646,590.74164,-272.81955,-272.81955,500.9499,-564.20337,0.0,501.73877,551.36597,1.0,1.0,-1.6501014,3.8600514,4.0387135,1.0,-677.7315,86.98991,-596.16376,868.9833,0.22554904,-2.0772762,0.8860421,2.9740617,3.8600514,-3.2141829,1.2615167,1.0376025,1.0583776,4.0387135,3.8600514,0.88598955,0.037602566,0.0,1.0,1.0189108,2.4854043,0.0,0.0,0.0,0.0
0.822,1.0,0.0,267258.4,-77803.8,-19.437393,0.0,-0.4154198,-1.9832693,-0.0029011006,-3.1255987,-2.4070861,-0.016809981,670.42065,-95.23949,-95.23949,500.9499,-641.57745,0.0,501.73877,551.36597,1.0,1.0,-2.0122106,4.064393,4.205392,1.0,-685.7882,15.367562,-726.6057,821.84515,0.22179823,-2.1000242,1.0403113,3.150459,4.064393,-3.2666643,1.2588892,1.0387886,1.0639038,4.205392,4.064393,0.91393375,0.038788553,0.0,1.0,1.0190817,2.4854043,0.0,0.0,0.0,0.0
0.8225,1.0,0.0,268063.5,-79914.266,-19.437393,0.0,-0.413599,-2.3235154,-0.0013340281,-3.1083908,-2.4177756,-0.007798328,740.5874,91.44529,91.44529,500.9499,-710.75385,0.0,501.73877,551.36597,1.0,1.0,-2.3468487,4.270669,4.372961,1.0,-672.60156,-67.98587,-827.7789,736.33356,0.21791182,-2.1213346,1.1953889,3.326143,4.270669,-3.2526996,1.256242,1.0400869,1.0697066,4.372961,4.270669,0.94452584,0.04008692,0.0,1.0,1.0192162,2.4854043,0.0,0.0,0.0,0.0
0.823,1.0,0.0,269111.6,-81996.78,-19.437393,0.0,-0.41167715,-2.6278524,-0.0003029927,-3.029956,-2.4290867,-0.001787798,797.0063,278.44516,278.44516,500.9499,-767.6144,0.0,501.73877,551.36597,1.0,1.0,-2.6449637,4.4786124,4.5414605,1.0,-638.67267,-158.3336,-893.44147,614.9963,0.21389762,-2.1410291,1.3512872,3.5009599,4.4786124,-3.1772988,1.2535782,1.0414928,1.0757384,4.5414605,4.4786124,0.97765285,0.041492876,0.0,1.0,1.0193145,2.4854043,0.0,0.0,0.0,0.0
0.8235,1.0,0.0,270377.25,-84005.76,-19.437393,0.0,-0.40971205,-2.8884177,0.00017277765,-2.896041,-2.4407382,0.0010292716,836.24255,456.5641,456.56412,500.9499,-808.7573,0.0,501.73877,551.36597,1.0,1.0,-2.8989005,4.687961,4.7109222,1.0,-585.75757,-250.48499,-919.14734,462.58325,0.20976327,-2.1589525,1.5080081,3.6747622,4.687961,-3.046125,1.2509001,1.0430015,1.0819528,4.7109222,4.687961,1.0131986,0.043001488,0.0,1.0,1.0193785,2.4854043,0.0,0.0,0.0,0.0
0.824,1.0,0.0,271829.0,-85898.29,-19.437393,0.0,-0.40775454,-3.0983846,7.403609e-05,-2.7129827,-2.4524558,0.000445293,855.87067,616.7511,616.7511,500.9499,-831.70184,0.0,501.73877,551.36597,1.0,1.0,-3.101981,4.89845,4.881371,1.0,-516.72095,-339.1497,-902.5557,285.80466,0.2055164,-2.1749594,1.6655513,3.8474045,4.89845,-2.865365,1.2482107,1.0446078,1.0883043,4.881371,4.89845,1.0510454,0.044607755,0.0,1.0,1.0194142,2.4854043,0.0,0.0,0.0,0.0
0.8245,1.0,0.0,273429.53,-87634.945,-19.437393,0.0,-0.40584487,-3.2517688,-0.000616335,-2.4878163,-2.46399,-0.0037419305,854.6159,750.64905,750.64905,500.9499,-835.0328,0.0,501.73877,551.36597,1.0,1.0,-3.2482882,5.109801,5.052826,1.0,-435.33246,-419.28348,-843.6014,92.95233,0.20116444,-2.1889029,1.8239194,4.01874,5.109801,-2.641879,1.2455119,1.046306,1.0947472,5.052826,5.109801,1.0910605,0.046306044,0.0,1.0,1.0194271,2.4854043,0.0,0.0,0.0,0.0
0.825,1.0,0.0,275135.9,-89180.83,-19.437393,0.0,-0.4040121,-3.3435662,-0.0019105063,-2.2282982,-2.475118,-0.0117044225,832.41785,851.1059,851.1059,500.9499,-818.4716,0.0,501.73877,551.36597,1.0,1.0,-3.3328147,5.32141,5.2252955,1.0,-346.04898,-486.36887,-744.524,-106.58188,0.19672056,-2.2006319,1.9831202,4.1886253,5.32141,-2.3832605,1.2428061,1.0480769,1.1012146,5.2252955,5.32141,1.1327846,0.04807687,0.0,1.0,1.0194223,2.4854043,0.0,0.0,0.0,0.0
0.8255,1.0,0.0,276900.25,-90506.65,-19.437393,0.0,-0.40227565,-3.3702393,-0.0038131678,-1.94253,-2.4856343,-0.023561308,790.45294,912.6166,912.6166,500.9499,-782.91064,0.0,501.73877,551.36597,1.0,1.0,-3.3519878,5.5323863,5.3987746,1.0,-253.85027,-536.60266,-609.7839,-302.83273,0.19221532,-2.209994,2.1431658,4.3569202,5.5323863,-2.0974624,1.240095,1.0498884,1.107574,5.3987746,5.5323863,1.1754661,0.049888328,0.0,1.0,1.0194049,2.4854043,0.0,0.0,0.0,0.0
0.826,1.0,0.0,278672.72,-91583.91,-19.437393,0.0,-0.40064755,-3.3388712,-0.006317179,-1.6154554,-2.495339,-0.039345063,732.0782,931.8015,931.8015,500.9499,-731.3106,0.0,501.73877,551.36597,1.0,1.0,-3.313431,5.701595,5.573089,1.0,-169.0751,-563.0031,-446.54562,-485.2559,0.18768188,-2.216842,2.30407,4.5234976,5.701595,-1.7678044,1.2373806,1.051711,1.1105204,5.573089,5.701595,1.1780972,0.05171097,0.0,1.0,1.019379,2.4854043,0.0,0.0,0.0,0.0
0.8265,1.0,0.0,280409.4,-92364.17,-19.437393,0.0,-0.39912963,-3.2564936,-0.009373576,-1.2279283,-2.5040705,-0.058808204,664.77496,908.541,908.541,500.9499,-670.5547,0.0,501.73877,551.36597,1.0,1.0,-3.2245154,5.866357,5.7474356,1.0,-103.37983,-561.39514,-266.4798,-642.06116,0.18314968,-2.2210505,2.4658365,4.6882596,5.866357,-1.3736601,1.2346646,1.0535184,1.1092337,5.7474356,5.866357,1.1780972,0.053518407,0.0,1.0,1.0193487,2.4854043,0.0,0.0,0.0,0.0
0.827,1.0,0.0,282063.25,-92803.35,-19.437393,0.0,-0.39772427,-3.1193357,-0.012870786,-0.7980221,-2.5116744,-0.08128049,596.49854,846.4468,846.4468,500.9499,-608.04584,0.0,501.73877,551.36597,1.0,1.0,-3.0811048,6.0292807,5.921564,1.0,-59.3444,-537.1542,-82.42096,-764.0258,0.17864501,-2.2225723,2.6284273,4.8511834,6.0292807,-0.9341649,1.2319481,1.0552871,1.1078079,5.921564,6.0292807,1.1780972,0.055287093,0.0,1.0,1.0193175,2.4854043,0.0,0.0,0.0,0.0
0.8275,1.0,0.0,283583.88,-92876.46,-19.437393,0.0,-0.3964549,-2.928999,-0.016657446,-0.34945607,-2.51791,-0.105792485,533.95135,752.12665,752.12665,500.9499,-550.08264,0.0,501.73877,551.36597,1.0,1.0,-2.8848116,6.190445,6.0954504,1.0,-36.16702,-497.7843,93.93651,-846.0631,0.1741913,-2.2215104,2.7917385,5.0123477,6.190445,-0.47442845,1.2292325,1.0569962,1.1061304,6.0954504,6.190445,1.1780972,0.05699619,0.0,1.0,1.0192887,2.4854043,0.0,0.0,0.0,0.0
0.828,1.0,0.0,284923.66,-92580.85,-19.437393,0.0,-0.3953731,-2.6932786,-0.020574378,0.09257618,-2.522426,-0.13126169,481.7762,634.0878,634.0878,500.9499,-501.0898,0.0,501.73877,551.36597,1.0,1.0,-2.643828,0.06684497,6.269052,1.0,-30.258924,-451.51727,253.25417,-887.342,0.16980913,-2.2181427,2.955598,5.171933,0.06684497,-0.021039143,1.2265192,1.0586274,1.1041932,6.269052,6.3500304,1.1780972,0.058627397,0.0,1.0,1.0192649,2.5837493,0.0,0.0,0.0,0.0
0.8285,1.0,0.0,286043.5,-91935.6,-19.437393,0.0,-0.39455006,-2.424921,-0.024482913,0.50527585,-2.5248108,-0.15667145,442.146,501.51257,501.51257,500.9499,-463.21512,0.0,501.73877,551.36597,1.0,1.0,-2.3715384,0.2251071,0.1591468,1.0,-36.172234,-405.97375,389.2971,-890.80963,0.16551661,-2.212901,3.1197789,5.330195,0.2251071,0.4020761,1.223809,1.0601648,1.1020415,0.1591468,6.508292,1.1780972,0.06016479,0.0,1.0,1.0192488,2.5837493,0.0,0.0,0.0,0.0
0.829,1.0,0.0,286917.22,-90977.74,-19.437393,0.0,-0.39405757,-2.139021,-0.028282292,0.8710052,-2.5246952,-0.18120237,414.77826,363.09534,363.09534,500.9499,-436.32178,0.0,501.73877,551.36597,1.0,1.0,-2.0836992,0.3823368,0.3320752,1.0,-47.712563,-367.0657,499.15546,-862.2508,0.16132934,-2.2063103,3.2840278,5.487425,0.3823368,0.77657795,1.221103,1.0615947,1.099723,0.3320752,6.665522,1.1780972,0.061594673,0.0,1.0,1.0192426,2.5837493,0.0,0.0,0.0,0.0
0.8295,1.0,0.0,287533.22,-89756.65,-19.437393,0.0,-0.39394704,-1.849983,-0.031913467,1.1784873,-2.5218625,-0.2042949,397.33643,226.10748,226.10748,500.9499,-418.34473,0.0,501.73877,551.36597,1.0,1.0,-1.7951788,0.53882027,0.50462955,1.0,-59.04881,-338.2876,582.9659,-809.07336,0.1572607,-2.1989167,3.4480975,5.6439085,0.53882027,1.0909432,1.2184016,1.0629054,1.0972869,0.50462955,6.8220057,1.1780972,0.06290541,0.0,1.0,1.0192482,2.5837493,0.0,0.0,0.0,0.0
0.83,1.0,0.0,287893.12,-88328.06,-19.437393,0.0,-0.39423305,-1.5689363,-0.035351273,1.422443,-2.5163372,-0.22564247,386.11768,95.80367,95.80367,500.9499,-405.91974,0.0,501.73877,551.36597,1.0,1.0,-1.5172138,0.69480926,0.67679507,1.0,-65.6461,-320.4716,643.23175,-739.03546,0.15332197,-2.1912243,3.6117702,5.799897,0.69480926,1.340013,1.2157058,1.0640873,1.0947788,0.67679507,6.9779944,1.1780972,0.06408728,0.0,1.0,1.0192673,2.5837493,0.0,0.0,0.0,0.0
0.8305,1.0,0.0,288008.22,-86749.18,-19.437393,0.0,-0.3948864,-1.3022346,-0.038589906,1.6020498,-2.5084183,-0.24513283,376.88925,-24.779833,-24.779833,500.9499,-395.15738,0.0,501.73877,551.36597,1.0,1.0,-1.255856,0.85050625,0.84856343,1.0,-64.89002,-311.99924,683.89355,-659.1138,0.14952247,-2.1836526,3.7748733,5.9555945,0.85050625,1.523293,1.2130159,1.0651324,1.0922362,0.84856343,7.133692,1.1780972,0.06513234,0.0,1.0,1.0193012,2.5837493,0.0,0.0,0.0,0.0
0.831,1.0,0.0,287895.2,-85075.49,-19.437393,0.0,-0.3958379,-1.051323,-0.0416274,1.7188506,-2.4986534,-0.26276526,365.72076,-134.652,-134.652,500.9499,-382.42038,0.0,501.73877,551.36597,1.0,1.0,-1.0118922,1.0060651,1.0199317,1.0,-56.331985,-309.38876,709.32513,-574.67316,0.14586975,-2.176525,3.9372778,6.111153,1.0060651,1.6426857,1.2103328,1.0660343,1.0896881,1.0199317,7.2892504,1.1780972,0.066034295,0.0,1.0,1.019351,2.5837493,0.0,0.0,0.0,0.0
0.8315,1.0,0.0,287571.94,-83359.586,-19.437393,0.0,-0.39699042,-0.81387067,-0.044454042,1.7747957,-2.4877584,-0.27857324,349.67725,-234.39445,-234.39445,500.9499,-364.9768,0.0,501.73877,551.36597,1.0,1.0,-0.7821196,1.1616023,1.1909007,1.0,-41.55489,-308.12234,723.42346,-489.029,0.14236969,-2.1700811,4.0988894,6.2666903,1.1616023,1.7003925,1.2076564,1.0667883,1.0871565,1.1909007,7.4447875,1.1780972,0.06678832,0.0,1.0,1.0194179,2.5837493,0.0,0.0,0.0,0.0
0.832,1.0,0.0,287054.97,-81651.375,-19.437393,0.0,-0.39823636,-0.58575565,-0.04704779,1.7709712,-2.4765067,-0.29257542,327.27472,-325.5049,-325.5049,500.9499,-341.43558,0.0,501.73877,551.36597,1.0,1.0,-0.56151295,1.317213,1.3614745,1.0,-23.720928,-303.55377,728.9273,-403.4224,0.13902667,-2.1645043,4.2596354,0.1391158,1.317213,1.697576,1.2049873,1.067391,1.0846583,1.3614745,1.317213,1.1780972,0.06739098,0.0,1.0,1.0195024,2.5837493,0.0,0.0,0.0,0.0
0.8325,1.0,0.0,286358.66,-79999.05,-19.437393,0.0,-0.39947516,-0.36330262,-0.049377486,1.7073007,-2.4656138,-0.30476442,298.65103,-409.68793,-409.68793,500.9499,-311.91803,0.0,501.73877,551.36597,1.0,1.0,-0.3456374,1.4729842,1.5316595,1.0,-6.9086695,-291.74237,727.0474,-317.35947,0.1358437,-2.1599503,4.4194536,0.29488692,1.4729842,1.6340733,1.2023256,1.0678401,1.0822078,1.5316595,1.4729842,1.1780972,0.06784008,0.0,1.0,1.019605,2.5837493,0.0,0.0,0.0,0.0
0.833,1.0,0.0,285495.88,-78449.81,-19.437393,0.0,-0.40062702,-0.14516309,-0.051412083,1.5831802,-2.4556468,-0.31513083,265.45792,-488.21695,-488.21695,500.9499,-277.9686,0.0,501.73877,551.36597,1.0,1.0,-0.13265193,1.6290005,1.7014642,1.0,4.6321425,-270.09006,717.4308,-229.2138,0.13282253,-2.1565642,4.5782847,0.45090333,1.6290005,1.5091095,1.1996715,1.0681345,1.079819,1.7014642,1.6290005,1.1780972,0.06813454,0.0,1.0,1.0197265,2.5837493,0.0,0.0,0.0,0.0
0.8335,1.0,0.0,284480.12,-77049.766,-19.437393,0.0,-0.40163943,0.0666205,-0.053132407,1.3987321,-2.4469724,-0.3237071,230.52274,-561.4652,-561.4652,500.9499,-242.24852,0.0,501.73877,551.36597,1.0,1.0,0.075580984,1.7853422,1.8708992,1.0,7.1830945,-237.70583,698.427,-136.96179,0.12996379,-2.154484,4.7360787,0.607245,1.7853422,1.3226601,1.1970251,1.0682743,1.0775048,1.8708992,1.7853422,1.1780972,0.06827431,0.0,1.0,1.0198668,2.5837493,0.0,0.0,0.0,0.0
0.834,1.0,0.0,283327.56,-75842.79,-19.437393,0.0,-0.40248656,0.2665739,-0.054541204,1.156206,-2.4397533,-0.3306125,197.3583,-628.66425,-628.66425,500.9499,-208.08342,0.0,501.73877,551.36597,1.0,1.0,0.27348658,1.9420741,2.0399776,1.0,-1.8848081,-195.4735,667.5798,-38.91555,0.12726708,-2.1538255,4.892801,0.7639768,1.9420741,1.0769517,1.1943865,1.0682602,1.0752767,2.0399776,1.9420741,1.1780972,0.06826025,0.0,1.0,1.0200261,2.5837493,0.0,0.0,0.0,0.0
0.8345,1.0,0.0,282058.84,-74868.43,-19.437393,0.0,-0.4031626,0.4466903,-0.055668086,0.86105484,-2.4339833,-0.33608076,169.61035,-687.9062,-687.9062,500.9499,-178.94858,0.0,501.73877,551.36597,1.0,1.0,0.45277005,2.0992322,2.208713,1.0,-23.763474,-145.84688,622.24115,65.66505,0.1247311,-2.1546602,5.0484457,0.9211349,2.0992322,0.7775977,1.1917557,1.068094,1.0731425,2.208713,2.0992322,1.1780972,0.068094015,0.0,1.0,1.0202044,2.5837493,0.0,0.0,0.0,0.0
0.835,1.0,0.0,280699.9,-74159.375,-19.437393,0.0,-0.40367243,0.5979537,-0.056567818,0.5223375,-2.4295466,-0.34045956,150.52888,-736.36786,-736.36786,500.9499,-157.97238,0.0,501.73877,551.36597,1.0,1.0,0.60405886,2.256812,2.3771207,1.0,-58.096806,-92.43209,560.1999,176.16798,0.122353785,-2.1569893,5.2030435,1.0787148,2.256812,0.4340033,1.1891325,1.067778,1.071104,2.3771207,2.256812,1.1780972,0.067777984,0.0,1.0,1.0204016,2.5837493,0.0,0.0,0.0,0.0
0.8355,1.0,0.0,279281.66,-73739.09,-19.437393,0.0,-0.40402332,0.71203333,-0.057312652,0.1523161,-2.4262812,-0.34417966,142.53563,-770.70264,-770.70264,500.9499,-147.52536,0.0,501.73877,551.36597,1.0,1.0,0.71870756,2.414763,2.5452156,1.0,-103.09603,-39.439594,480.22464,290.47797,0.120132305,-2.1607313,5.3566647,1.2366658,2.414763,0.05890896,1.1865169,1.0673151,1.0691557,2.5452156,2.414763,1.1780972,0.06731516,0.0,1.0,1.0206175,2.5837493,0.0,0.0,0.0,0.0
0.836,1.0,0.0,277838.7,-73620.086,-21.058765,-1.472226e-06,-0.40421942,0.78269243,-0.05798099,-0.23465286,-2.4240298,-0.34770137,146.93729,-787.5282,-787.5282,500.9499,-148.94337,0.0,501.73877,551.36597,1.0,1.0,0.79027843,2.5729904,2.7130108,1.0,-155.84137,8.904097,382.44583,405.08234,0.118063256,-2.1657183,5.509417,1.394893,2.5729904,-0.33280942,1.1839087,1.066709,1.067285,2.7130108,2.5729904,1.1780972,0.06670907,0.0,1.0,1.0208517,2.5837493,0.0,0.0,0.0,0.0
0.8365,1.0,0.0,276407.3,-73803.32,-21.058765,-1.472226e-06,-0.40426096,0.8065784,-0.05864549,-0.62363946,-2.422665,-0.35145217,163.81071,-783.9307,-783.9307,500.9499,-162.40999,0.0,501.73877,551.36597,1.0,1.0,0.81535083,2.731366,2.8805168,1.0,-212.70993,48.899227,268.5307,515.4,0.11614268,-2.1717129,5.661433,1.5532687,2.731366,-0.7257635,1.1813079,1.0659637,1.0654726,2.8805168,2.731366,1.1780972,0.06596374,0.0,1.0,1.0211039,2.5837493,0.0,0.0,0.0,0.0
0.837,1.0,0.0,275023.7,-74278.71,-21.058765,-1.472226e-06,-0.404147,0.78326964,-0.059363533,-1.0006827,-2.4220893,-0.35577098,192.0606,-757.9101,-757.9101,500.9499,-187.00014,0.0,501.73877,551.36597,1.0,1.0,0.7935375,2.889745,3.0477412,1.0,-269.8596,77.79898,141.63966,616.27045,0.114366196,-2.1784346,5.8128576,1.7116477,2.889745,-1.1056783,1.1787143,1.0650835,1.063696,3.0477412,2.889745,1.1780972,0.06508355,0.0,1.0,1.0213736,2.5837493,0.0,0.0,0.0,0.0
0.8375,1.0,0.0,273721.88,-75026.64,-21.058765,-1.472226e-06,-0.4038807,0.7146861,-0.060171958,-1.353987,-2.4222143,-0.36087236,229.6275,-708.7053,-708.7053,500.9499,-220.86621,0.0,501.73877,551.36597,1.0,1.0,0.7268311,3.0479841,3.2146878,1.0,-323.69763,94.07014,6.1835537,702.5218,0.11272901,-2.1855946,5.9638286,1.8698869,3.0479841,-1.4606323,1.1761277,1.0640732,1.0619316,3.2146878,3.0479841,1.1780972,0.06407322,0.0,1.0,1.0216604,2.5837493,0.0,0.0,0.0,0.0
0.838,1.0,0.0,272532.9,-76019.914,-21.058765,-1.472226e-06,-0.40347415,0.60414344,-0.061086785,-1.6745336,-2.4229336,-0.36683694,273.80548,-636.9602,-636.9602,500.9499,-261.52863,0.0,501.73877,551.36597,1.0,1.0,0.61858773,3.2059574,3.381357,1.0,-371.27145,97.46597,-132.5727,769.5329,0.11122605,-2.192926,6.114467,2.0278602,3.2059574,-1.781666,1.1735476,1.0629377,1.0601577,3.381357,3.2059574,1.1780972,0.06293775,0.0,1.0,1.0219637,2.5837493,0.0,0.0,0.0,0.0
0.8385,1.0,0.0,271484.3,-77225.914,-21.058765,-1.472226e-06,-0.40295178,0.45540127,-0.06210712,-1.9560622,-2.4240992,-0.37362736,321.61526,-544.7147,-544.7147,483.35666,-306.2218,0.0,501.73877,622.5296,1.0,1.0,0.4725226,3.3635678,3.5477452,1.0,-410.5331,88.91785,-268.9961,813.7108,0.10985197,-2.2002113,6.2648683,2.1854706,3.3635678,-2.062718,1.1709741,1.0616823,1.0583566,3.5477452,3.3635678,1.1780972,0.061682317,0.0,1.0,1.0222828,2.5837493,0.0,0.0,0.0,0.0
0.839,1.0,0.0,270600.22,-78608.32,-21.058765,-1.472226e-06,-0.40234986,0.27200517,-0.063221484,-2.1945536,-2.4255133,-0.3811224,370.17456,-435.23404,-435.23404,483.35666,-352.2406,0.0,501.73877,622.5296,1.0,1.0,0.2920318,3.5207512,3.7138479,1.0,-440.45233,70.27776,-397.59,832.82404,0.108601235,-2.2072935,0.13190912,2.342654,3.5207512,-2.3000393,1.1684068,1.0603123,1.0565163,3.7138479,3.5207512,1.1780972,0.06031228,0.0,1.0,1.0226173,2.5837493,0.0,0.0,0.0,0.0
0.8395,1.0,0.0,269901.6,-80128.4,-21.058765,-1.472226e-06,-0.40171292,0.0570825,-0.064414404,-2.387472,-2.4269385,-0.389158,417.01187,-312.70764,-312.70764,483.35666,-397.23685,0.0,501.73877,622.5296,1.0,1.0,0.08000729,3.6774738,3.879658,1.0,-460.97635,43.964478,-513.44904,826.1567,0.107468195,-2.214079,0.2819958,2.4993765,3.6774738,-2.491364,1.1658455,1.0588331,1.05463,3.879658,3.6774738,1.1780972,0.058833074,0.0,1.0,1.0229665,2.5837493,0.0,0.0,0.0,0.0
0.84,1.0,0.0,269406.66,-81745.74,-21.058765,-1.472226e-06,-0.40108788,-0.18641694,-0.06567133,-2.5330417,-2.428125,-0.39756423,460.28217,-181.87021,-181.87021,483.35666,-439.42624,0.0,501.73877,622.5296,1.0,1.0,-0.16087645,3.8337271,4.045168,1.0,-472.8583,12.576151,-612.60895,794.4791,0.10644708,-2.2205267,0.43195462,2.6556299,3.8337271,-2.6351326,1.1632899,1.0572503,1.0526954,4.045168,3.8337271,1.1780972,0.05725023,0.0,1.0,1.0233296,2.5837493,0.0,0.0,0.0,0.0
0.8405,1.0,0.0,269130.5,-83418.62,-21.058765,-1.472226e-06,-0.40051714,-0.45518896,-0.066980965,-2.6297796,-2.4288423,-0.40619037,498.86298,-47.599705,-47.599705,483.35666,-477.68488,0.0,501.73877,622.5296,1.0,1.0,-0.42757055,3.9895177,4.21037,1.0,-477.3951,-21.467867,-692.25653,739.85626,0.10553209,-2.226636,0.58178115,2.8114204,3.9895177,-2.729997,1.1607397,1.0555693,1.0507133,4.21037,3.9895177,1.1780972,0.055569284,0.0,1.0,1.023706,2.5837493,0.0,0.0,0.0,0.0
0.841,1.0,0.0,269084.62,-85104.36,-21.058765,-1.472226e-06,-0.40003318,-0.744979,-0.06833483,-2.6763842,-2.4289157,-0.41491443,532.33057,85.45186,85.45186,483.35666,-511.53372,0.0,501.73877,622.5296,1.0,1.0,-0.7160018,4.144862,4.3752575,1.0,-476.12598,-56.20458,-750.7892,665.3373,0.1047174,-2.23243,0.7314613,2.966765,4.144862,-2.7747133,1.1581945,1.0537958,1.0486867,4.3752575,4.144862,1.1780972,0.05379577,0.0,1.0,1.024095,2.5837493,0.0,0.0,0.0,0.0
0.8415,1.0,0.0,269275.88,-86759.81,-21.058765,-1.472226e-06,-0.39965525,-1.0501479,-0.06972504,-2.6719542,-2.4282472,-0.42363918,560.8349,213.1515,213.1515,483.35666,-541.0281,0.0,501.73877,622.5296,1.0,1.0,-1.020604,4.29978,4.539823,1.0,-470.54367,-90.29126,-787.73486,574.5834,0.103997245,-2.2379444,0.8809764,3.121683,4.29978,-2.7683861,1.1556544,1.0519352,1.0466195,4.539823,4.29978,1.1780972,0.051935174,0.0,1.0,1.0244957,2.5837493,0.0,0.0,0.0,0.0
