Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.024,1.0,49.96857,1.0,254.82088,372.75204,1.0,-1.0,0.9993714,1.1034068,1.2
0.0245,1.0,49.96884,1.0,254.82088,348.7145,1.0,-1.0,0.99937683,1.1034068,1.2
0.025,1.0,49.969135,1.0,254.82088,316.09256,1.0,-1.0,0.99938273,1.1034068,1.2
0.0255,1.0,49.96945,1.0,254.82088,275.6893,1.0,-1.0,0.99938905,1.1034068,1.2
0.026,1.0,49.969788,1.0,254.82088,228.49911,1.0,-1.0,0.9993957,1.1034068,1.2
0.0265,1.0,49.97014,1.0,254.82088,175.68369,1.0,-1.0,0.9994028,1.1034068,1.2
0.027,1.0,49.97051,1.0,254.82088,118.54309,1.0,-1.0,0.99941015,1.1034068,1.2
0.0275,1.0,49.970894,1.0,254.82088,58.483955,1.0,-1.0,0.99941784,1.1034068,1.2
0.028,1.0,49.97129,1.0,277.7983,-3.015185,1.0,-1.0,0.9994258,1.2029021,1.2
0.0285,1.0,49.971703,1.0,277.7983,-64.4404,1.0,-1.0,0.99943405,1.2029021,1.2
0.029,1.0,49.972126,1.0,277.7983,-124.27946,1.0,-1.0,0.9994425,1.2029021,1.2
0.0295,1.0,49.97256,1.0,277.7983,-181.0592,1.0,-1.0,0.9994512,1.2029021,1.2
0.03,1.0,49.973007,1.0,277.7983,-233.38174,1.0,-1.0,0.9994601,1.2029021,1.2
0.0305,1.0,49.973457,1.0,277.7983,-279.959,1.0,-1.0,0.99946916,1.2029021,1.2
0.031,1.0,49.97392,1.0,277.7983,-319.6442,1.0,-1.0,0.9994784,1.2029021,1.2
0.0315,1.0,49.97439,1.0,277.7983,-351.46014,1.0,-1.0,0.99948776,1.2029021,1.2
0.032,1.0,49.97486,1.0,277.7983,-374.6236,1.0,-1.0,0.99949723,1.2029021,1.2
0.0325,1.0,49.97534,1.0,277.7983,-388.5642,1.0,-1.0,0.99950683,1.2029021,1.2
0.033,1.0,49.975822,1.0,277.7983,-392.93866,1.0,-1.0,0.9995165,1.2029021,1.2
0.0335,1.0,49.97631,1.0,277.7983,-387.6392,1.0,-1.0,0.99952626,1.2029021,1.2
0.034,1.0,49.976803,1.0,277.7983,-372.79614,1.0,-1.0,0.9995361,1.2029021,1.2
0.0345,1.0,49.9773,1.0,277.7983,-348.77493,1.0,-1.0,0.99954593,1.2029021,1.2
