Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.026,0.93,49.165512,1.0,238.04257,-302.40128,1.0,-1.0,0.9833103,1.0307546,1.0
0.0265,0.93,49.139484,1.0,238.04257,-280.866,1.0,-1.0,0.9827897,1.0307546,1.0
0.027,0.93,49.11343,1.0,238.04257,-253.34476,1.0,-1.0,0.98226863,1.0307546,1.0
0.0275,0.93,49.08736,1.0,238.04257,-220.42314,1.0,-1.0,0.9817472,1.0307546,1.0
0.028,0.93,49.06128,1.0,238.04257,-182.80292,1.0,-1.0,0.9812256,1.0307546,1.0
0.0285,0.93,49.0352,1.0,238.04257,-141.28346,1.0,-1.0,0.980704,1.0307546,1.0
0.029,0.93,49.009125,1.0,238.04257,-96.74893,1.0,-1.0,0.98018247,1.0307546,1.0
0.0295,0.93,48.98306,1.0,238.04257,-50.1477,1.0,-1.0,0.97966117,1.0307546,1.0
0.03,0.93,48.95701,1.0,238.04257,-2.4734228,1.0,-1.0,0.97914016,1.0307546,1.0
0.0305,0.93,48.930977,1.0,238.04257,45.259274,1.0,-1.0,0.9786196,1.0307546,1.0
0.031,0.93,48.904972,1.0,238.04257,92.03367,1.0,-1.0,0.97809947,1.0307546,1.0
0.0315,0.93,48.878994,1.0,238.04257,136.85342,1.0,-1.0,0.9775799,1.0307546,1.0
0.032,0.93,48.853046,1.0,238.04257,178.76242,1.0,-1.0,0.977061,1.0307546,1.0
0.0325,0.93,48.827133,1.0,238.04257,216.86763,1.0,-1.0,0.97654265,1.0307546,1.0
0.033,0.93,48.801254,1.0,238.04257,250.35728,1.0,-1.0,0.97602504,1.0307546,1.0
0.0335,0.93,48.77541,1.0,238.04257,278.51776,1.0,-1.0,0.97550815,1.0307546,1.0
0.034,0.93,48.7496,1.0,238.04257,300.7479,1.0,-1.0,0.97499204,1.0307546,1.0
0.0345,0.93,48.72383,1.0,238.04257,316.57297,1.0,-1.0,0.97447664,1.0307546,1.0
0.035,0.93,48.6981,1.0,238.04257,325.6557,1.0,-1.0,0.973962,1.0307546,1.0
0.0355,0.93,48.67241,1.0,238.04257,327.80212,1.0,-1.0,0.97344816,1.0307546,1.0
0.036,0.93,48.646755,1.0,238.04257,322.96597,1.0,-1.0,0.97293514,1.0307546,1.0
0.0365,0.93,48.62114,1.0,238.04257,311.24847,1.0,-1.0,0.97242284,1.0307546,1.0
0.037,0.93,48.595566,1.0,238.04257,292.89908,1.0,-1.0,0.9719113,1.0307546,1.0
0.0375,0.93,48.570026,1.0,238.04257,268.3083,1.0,-1.0,0.9714005,1.0307546,1.0
0.038,0.93,48.54452,1.0,233.13368,238.00021,1.0,-1.0,0.97089046,1.0094985,1.0
0.0385,0.93,48.519054,1.0,233.13368,202.61874,1.0,-1.0,0.9703811,1.0094985,1.0
