Time,Battery inverter (Average)1.Contactor,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Imode_control.wt_0,Battery inverter (Average)1.Control.Synch.Vt_i,Battery inverter (Average)1.Control.Synch.Vt_u,Battery inverter (Average)1.Control.Synch.dV,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.df,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.phase_match.dwt,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,EUT_Interface.va_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Inv_Cab_SM.CB_status,Battery inverter (Average)1.Control.Inv_Cab_SM.V_mode,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid following,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.StandBy,Battery inverter (Average)1.Control.Inv_Cab_SM.synch,Battery inverter (Average)1.Control.Synch.V_lock,Battery inverter (Average)1.Control.Synch.on_nominal,Battery inverter (Average)1.Control.Synch.phase_lock,EUT_Interface.On_o,EUT_Interface.Relay_o,Battery inverter (Average)1.Control.Synch.freq_lock
0.6638,1.0,0.9963003,0.9963008,-4.925997e-08,-5.5693654e-08,5.3475113,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.3475113,5.3475113,-0.00060841895,1.0037135,-4.9626497e-08,-159.34665,-263.88794,3.800443e-09,-1.6407911e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.664,1.0,0.9963003,0.99630076,-4.893351e-08,-7.3571705e-08,5.410343,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.410343,5.410343,-0.00060841895,1.0037135,-4.929761e-08,-151.04636,-251.15556,3.8660035e-09,-1.6257188e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6642,1.0,0.9963003,0.9963008,-4.8634018e-08,-8.4725066e-08,5.473175,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.473175,5.473175,-0.00060841895,1.0037135,-4.8995886e-08,-142.14995,-237.43199,3.930676e-09,-1.6106348e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6644,1.0,0.9963003,0.9963008,-4.8234114e-08,-4.7922022e-08,5.536007,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.536007,5.536007,-0.00060841895,1.0037135,-4.859301e-08,-132.69255,-222.77136,3.9945505e-09,-1.59554e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6646,1.0,0.9963003,0.99630076,-4.786388e-08,-6.1711326e-08,5.598839,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.598839,5.5988383,-0.00060841895,1.0037135,-4.8220024e-08,-122.71147,-207.23157,4.0576817e-09,-1.5804359e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6648,1.0,0.9963003,0.99630076,-4.759477e-08,-7.9877374e-08,5.66167,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.66167,5.66167,-0.00060841895,1.0037135,-4.7948905e-08,-112.24611,-190.87393,4.120036e-09,-1.5653239e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.665,1.0,0.9963003,0.9963008,-4.7106923e-08,-2.893541e-08,5.724502,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.724502,5.724502,-0.00060841895,1.0037135,-4.745743e-08,-101.33776,-173.76299,4.1815436e-09,-1.5502058e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6652,1.0,0.9963003,0.99630076,-4.6961485e-08,-5.229876e-08,5.787334,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.787334,5.787334,-0.00060841895,1.0037135,-4.7310913e-08,-90.02947,-155.9663,4.242152e-09,-1.5350833e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6654,1.0,0.9963003,0.9963008,-4.656344e-08,-7.283226e-08,5.850166,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.850166,5.850166,-0.00060841895,1.0037135,-4.6909904e-08,-78.36588,-137.55405,4.301852e-09,-1.5199584e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6656,1.0,0.9963003,0.9963008,-4.601642e-08,1.4665241e-08,5.9129977,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.9129977,5.9129977,-0.00060841895,1.0037135,-4.6358817e-08,-66.39302,-118.598976,4.360585e-09,-1.5048315e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6658,1.0,0.9963003,0.99630076,-4.600344e-08,-4.1903828e-08,5.9758296,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.9758296,5.9758296,-0.00060841895,1.0037135,-4.6345736e-08,-54.158134,-99.175835,4.4170947e-09,-1.4897044e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.666,1.0,0.9963003,0.9963008,-4.5497053e-08,4.7447477e-09,6.0386615,1.0037135,1.0037135,0.0,1.0,1.0,0.0,6.0386615,6.0386615,-0.00060841895,1.0037135,-4.5835584e-08,-41.70951,-79.361275,4.470508e-09,-1.4745791e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6662,1.0,0.9963003,0.99630076,-4.508614e-08,2.8695815e-09,6.1014934,1.0037135,1.0037135,0.0,1.0,1.0,0.0,6.1014934,6.1014934,-0.00060841895,1.0037135,-4.542161e-08,-29.096281,-59.233536,4.5219988e-09,-1.4594569e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6664,1.0,0.9963003,0.9963008,-4.4948017e-08,-3.4047797e-08,6.164325,1.0037135,1.0037135,0.0,1.0,1.0,0.0,6.164325,6.164325,-0.00060841895,1.0037135,-4.5282462e-08,-16.368217,-38.87201,4.5712993e-09,-1.4443396e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6666,1.0,0.9963003,0.9963008,-4.4321595e-08,4.7378346e-09,6.227157,1.0037135,1.0037135,0.0,1.0,1.0,0.0,6.227157,6.227157,-0.00060841895,1.0037135,-4.4651376e-08,-3.5755591,-18.357079,4.61832e-09,-1.4292285e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6668,1.0,0.9963003,0.99630076,-4.3980737e-08,-2.46998e-09,0.0068036485,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.0068036485,0.0068036346,-0.00060841895,1.0037135,-4.4307985e-08,9.231211,2.2302852,4.6634177e-09,-1.4141248e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.667,1.0,0.9963003,0.9963008,-4.3656296e-08,-6.5290497e-09,0.0696355,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.0696355,0.06963549,-0.00060841895,1.0037135,-4.3981128e-08,22.00155,22.808868,4.7045474e-09,-1.39903e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6672,1.0,0.9963003,0.9963009,-4.3137437e-08,5.462638e-09,0.13246736,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.13246736,0.13246734,-0.00060841895,1.0037135,-4.345841e-08,34.68506,43.29742,4.739916e-09,-1.3839457e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6674,1.0,0.9963003,0.99630076,-4.2827452e-08,-8.521456e-09,0.19529921,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.19529921,0.1952992,-0.00060841895,1.0037135,-4.3146116e-08,47.23168,63.6151,4.7690762e-09,-1.3688735e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6676,1.0,0.9963003,0.9963009,-4.237825e-08,-2.4484034e-08,0.25813106,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.25813106,0.25813106,-0.00060841895,1.0037135,-4.2693575e-08,59.591904,83.68173,4.792269e-09,-1.3538146e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6678,1.0,0.9963003,0.9963009,-4.1829296e-08,1.4417874e-09,0.3209629,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.3209629,0.3209629,-0.00060841895,1.0037135,-4.2140535e-08,71.71694,103.41809,4.8098463e-09,-1.3387703e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.668,1.0,0.9963003,0.9963008,-4.1456232e-08,-1.756093e-08,0.38379475,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.38379475,0.38379475,-0.00060841895,1.0037135,-4.1764693e-08,83.558945,122.74632,4.822043e-09,-1.323742e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6682,1.0,0.9963003,0.9963009,-4.100695e-08,-1.4800838e-08,0.4466266,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.4466266,0.4466266,-0.00060841895,1.0037135,-4.131207e-08,95.07118,141.59012,4.8290434e-09,-1.308731e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6684,1.0,0.9963003,0.9963008,-4.0473875e-08,-7.47919e-09,0.5094585,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.5094585,0.5094585,-0.00060841895,1.0037135,-4.0775028e-08,106.20821,159.87512,4.8310955e-09,-1.2937386e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6686,1.0,0.9963003,0.9963008,-4.0266652e-08,-4.9497135e-08,0.5722903,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.5722903,0.5722903,-0.00060841895,1.0037135,-4.0566263e-08,116.926094,177.52919,4.8284226e-09,-1.27876625e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6688,1.0,0.9963003,0.9963009,-3.9672557e-08,-2.0309791e-08,0.6351222,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.6351222,0.6351222,-0.00060841895,1.0037135,-3.9967748e-08,127.18252,194.48262,4.8212385e-09,-1.263815e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.669,1.0,0.9963003,0.9963009,-3.9207503e-08,2.6993965e-09,0.697954,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.697954,0.697954,-0.00060841895,1.0037135,-3.949923e-08,136.93701,210.6685,4.809765e-09,-1.2488864e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6692,1.0,0.9963003,0.9963009,-3.9039342e-08,-6.516311e-08,0.7607859,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.7607859,0.7607859,-0.00060841895,1.0037135,-3.932982e-08,146.15108,226.023,4.7941238e-09,-1.2339816e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6694,1.0,0.9963003,0.9963009,-3.8400323e-08,-2.025645e-09,0.82361776,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.82361776,0.8236177,-0.00060841895,1.0037135,-3.8686046e-08,154.78835,240.48546,4.7744444e-09,-1.2191019e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6696,1.0,0.9963003,0.9963008,-3.810044e-08,-2.2155183e-08,0.8864496,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.8864496,0.8864496,-0.00060841895,1.0037135,-3.838393e-08,162.81474,253.99884,4.75092e-09,-1.2042484e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6698,1.0,0.9963003,0.9963009,-3.7757395e-08,-6.268477e-08,0.94928145,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.94928145,0.9492814,-0.00060841895,1.0037135,-3.8038337e-08,170.1986,266.50983,4.7237605e-09,-1.1894225e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.67,1.0,0.9963003,0.9963009,-3.7152496e-08,-4.6120775e-08,1.0121133,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.0121133,1.0121132,-0.00060841895,1.0037135,-3.7428936e-08,176.91074,277.969,4.6931934e-09,-1.1746254e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6702,1.0,0.9963003,0.9963009,-3.6821476e-08,-4.8853927e-08,1.0749451,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.0749451,1.0749451,-0.00060841895,1.0037135,-3.7095454e-08,182.92468,288.33115,4.659407e-09,-1.1598582e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6704,1.0,0.9963003,0.9963009,-3.6385046e-08,-7.5124674e-08,1.137777,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.137777,1.137777,-0.00060841895,1.0037135,-3.6655777e-08,188.21672,297.55542,4.6226245e-09,-1.1451221e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6706,1.0,0.9963003,0.9963008,-3.5970984e-08,-3.6064655e-08,1.2006088,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.2006088,1.2006088,-0.00060841895,1.0037135,-3.623863e-08,192.76596,305.60535,4.583045e-09,-1.13041825e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6708,1.0,0.9963003,0.9963008,-3.561562e-08,-7.910938e-08,1.2634407,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.2634407,1.2634407,-0.00060841895,1.0037135,-3.5880625e-08,196.55443,312.4492,4.5407798e-09,-1.11574785e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.671,1.0,0.9963003,0.9963009,-3.5105643e-08,-5.4422724e-08,1.3262725,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.3262725,1.3262725,-0.00060841895,1.0037135,-3.5366853e-08,199.56718,318.05994,4.495977e-09,-1.1011119e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6712,1.0,0.9963003,0.9963008,-3.4702577e-08,-3.9551747e-08,1.3891044,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.3891044,1.3891044,-0.00060841895,1.0037135,-3.4960788e-08,201.79236,322.41544,4.4487707e-09,-1.0865117e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6714,1.0,0.9963003,0.9963008,-3.4396944e-08,-8.465072e-08,1.4519362,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.4519362,1.4519362,-0.00060841895,1.0037135,-3.465288e-08,203.22113,325.49857,4.3993285e-09,-1.0719483e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6716,1.0,0.9963003,0.9963009,-3.3851602e-08,-7.5326874e-08,1.5147681,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.5147681,1.5147681,-0.00060841895,1.0037135,-3.4103483e-08,203.84789,327.29706,4.3478208e-09,-1.0574228e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6718,1.0,0.9963003,0.99630076,-3.3537084e-08,-6.11189e-08,1.5776,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.5776,1.5776,-0.00060841895,1.0037135,-3.3786623e-08,203.67015,327.80383,4.2943875e-09,-1.0429361e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.672,1.0,0.9963003,0.9963008,-3.3271373e-08,-1.1718956e-07,1.6404318,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.6404318,1.6404318,-0.00060841895,1.0037135,-3.3518937e-08,202.68863,327.01697,4.239187e-09,-1.0284896e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6722,1.0,0.9963003,0.9963008,-3.2675143e-08,-4.3507182e-08,1.7032636,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.7032636,1.7032636,-0.00060841895,1.0037135,-3.291827e-08,200.90718,324.93948,4.1823127e-09,-1.0140841e-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6724,1.0,0.9963003,0.99630076,-3.251416e-08,-8.1582066e-08,1.7660955,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.7660955,1.7660955,-0.00060841895,1.0037135,-3.2756088e-08,198.33284,321.57962,4.123845e-09,-9.9972075e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6726,1.0,0.9963003,0.99630076,-3.2239203e-08,-9.467406e-08,1.8289274,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.8289274,1.8289274,-0.00060841895,1.0037135,-3.2479086e-08,194.97577,316.95065,4.0639296e-09,-9.8540065e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6728,1.0,0.9963003,0.99630076,-3.1757494e-08,-5.5220777e-08,1.8917592,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.8917592,1.8917592,-0.00060841895,1.0037135,-3.1993793e-08,190.84923,311.0708,4.0026547e-09,-9.711246e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.673,1.0,0.9963003,0.99630076,-3.1628144e-08,-1.0105181e-07,1.954591,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.954591,1.954591,-0.00060841895,1.0037135,-3.186348e-08,185.96948,303.9633,3.940081e-09,-9.568938e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6732,1.0,0.9963003,0.9963008,-3.1191483e-08,-6.4013754e-08,2.017423,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.017423,2.017423,-0.00060841895,1.0037135,-3.1423568e-08,180.3558,295.6562,3.8763743e-09,-9.42709e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6734,1.0,0.9963003,0.9963007,-3.084452e-08,-6.187033e-08,2.0802548,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.0802548,2.0802548,-0.00060841895,1.0037135,-3.1074023e-08,174.03035,286.18225,3.811663e-09,-9.285712e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6736,1.0,0.9963003,0.9963008,-3.0673235e-08,-7.532198e-08,2.1430867,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.1430867,2.1430867,-0.00060841895,1.0037135,-3.0901464e-08,167.01807,275.57892,3.746022e-09,-9.144812e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6738,1.0,0.9963003,0.99630076,-3.0261486e-08,-3.924114e-08,2.2059186,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.2059186,2.2059186,-0.00060841895,1.0037135,-3.048665e-08,159.34665,263.88794,3.679594e-09,-9.004404e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.674,1.0,0.9963003,0.99630076,-2.9971073e-08,-6.0430054e-08,2.2687504,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.2687504,2.2687504,-0.00060841895,1.0037135,-3.0194077e-08,151.04636,251.15558,3.61249e-09,-8.864497e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6742,1.0,0.9963003,0.99630076,-2.968222e-08,-3.422199e-08,2.331582,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.331582,2.331582,-0.00060841895,1.0037135,-2.9903077e-08,142.14995,237.43199,3.5447987e-09,-8.725095e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6744,1.0,0.9963003,0.99630076,-2.9249263e-08,-2.8679905e-08,2.394414,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.394414,2.394414,-0.00060841895,1.0037135,-2.9466896e-08,132.69255,222.77136,3.4766097e-09,-8.586208e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6746,1.0,0.9963003,0.9963007,-2.887482e-08,-2.7635057e-08,2.4572458,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.4572458,2.4572458,-0.00060841895,1.0037135,-2.908967e-08,122.71147,207.23158,3.4080307e-09,-8.447848e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6748,1.0,0.9963003,0.99630076,-2.8614041e-08,-3.796932e-08,2.5200777,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.5200777,2.5200777,-0.00060841895,1.0037135,-2.8826948e-08,112.24611,190.87393,3.3391383e-09,-8.310021e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.675,1.0,0.9963003,0.99630076,-2.8099494e-08,-9.174585e-09,2.5829096,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.5829096,2.5829096,-0.00060841895,1.0037135,-2.8308573e-08,101.33776,173.76299,3.2700218e-09,-8.1727345e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6752,1.0,0.9963003,0.99630076,-2.7889042e-08,-3.1915476e-08,2.6457415,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.6457415,2.6457415,-0.00060841895,1.0037135,-2.8096556e-08,90.02947,155.96631,3.2008038e-09,-8.035999e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6754,1.0,0.9963003,0.99630076,-2.7476602e-08,-2.6877585e-08,2.7085733,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.7085733,2.7085733,-0.00060841895,1.0037135,-2.7681047e-08,78.36588,137.55406,3.1314957e-09,-7.899822e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6756,1.0,0.9963003,0.9963008,-2.6952934e-08,3.6528117e-08,2.7714052,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.7714052,2.7714052,-0.00060841895,1.0037135,-2.7153481e-08,66.39302,118.59898,3.0621445e-09,-7.764213e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6758,1.0,0.9963003,0.99630076,-2.6903962e-08,-3.758518e-08,2.834237,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.834237,2.834237,-0.00060841895,1.0037135,-2.7104146e-08,54.15814,99.175835,2.9928058e-09,-7.629176e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.676,1.0,0.9963003,0.99630076,-2.637074e-08,2.4803178e-08,2.8970687,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.8970687,2.8970687,-0.00060841895,1.0037135,-2.6566957e-08,41.709515,79.36128,2.9235385e-09,-7.494722e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6762,1.0,0.9963003,0.99630076,-2.60499e-08,-8.989996e-10,2.9599006,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.9599006,2.9599006,-0.00060841895,1.0037135,-2.6243729e-08,29.096283,59.233543,2.8544245e-09,-7.360859e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6764,1.0,0.9963003,0.99630076,-2.5828392e-08,-2.9464733e-08,3.0227325,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.0227325,3.0227325,-0.00060841895,1.0037135,-2.6020572e-08,16.368221,38.872017,2.7855662e-09,-7.227594e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6766,1.0,0.9963003,0.9963008,-2.5272273e-08,3.897433e-08,3.0855644,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.0855644,3.0855644,-0.00060841895,1.0037135,-2.5460317e-08,3.575563,18.35709,2.7170262e-09,-7.094934e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6768,1.0,0.9963003,0.99630076,-2.5023061e-08,1.0189979e-08,3.1483963,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.1483963,3.1483963,-0.00060841895,1.0037135,-2.520925e-08,-9.231207,-2.23028,2.648758e-09,-6.9628863e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.677,1.0,0.9963003,0.9963008,-2.4608429e-08,1.4865897e-08,3.2112281,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.2112281,3.2112281,-0.00060841895,1.0037135,-2.4791532e-08,-22.001547,-22.80886,2.5807692e-09,-6.8314563e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6772,1.0,0.9963003,0.99630076,-2.418026e-08,3.2144236e-08,3.27406,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.27406,3.27406,-0.00060841895,1.0037135,-2.4360176e-08,-34.685055,-43.297413,2.5131663e-09,-6.700652e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6774,1.0,0.9963003,0.99630076,-2.380107e-08,1.907528e-08,3.336892,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.336892,3.336892,-0.00060841895,1.0037135,-2.3978167e-08,-47.231678,-63.615097,2.4460756e-09,-6.5704824e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6776,1.0,0.9963003,0.9963008,-2.3408225e-08,-9.956823e-09,3.3997238,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.3997238,3.3997238,-0.00060841895,1.0037135,-2.3582398e-08,-59.591896,-83.68172,2.3796116e-09,-6.4409527e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6778,1.0,0.9963003,0.9963008,-2.2932934e-08,5.454818e-08,3.4625554,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.4625554,3.4625554,-0.00060841895,1.0037135,-2.310357e-08,-71.716934,-103.41808,2.3138094e-09,-6.3120686e-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
