Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.058,1.0,0.0,100000.0,-2.2836662e-06,-50002.0,10004.709,1.0000578,1.0000579,-8.2147386e-11,2.4358793e-09,0.9999421,-8.213788e-11,-30.699318,-36.17081,-36.17081,73.59828,-8.993718,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622341,1.0018152,3.2525768,3.2435122,1.0,190.58072,-159.88141,299.1717,-263.0009,6.7424083e-13,8.881711e-13,3.2525768,3.2525768,3.2525768,0.039681964,1.0,1.0,1.0,3.2435122,3.2525768,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0578,1.0,0.0,100000.0,-1.9017373e-06,-50002.0,10004.709,1.0000578,1.0000579,-5.0889327e-11,-4.768185e-09,0.9999421,-5.088344e-11,-43.343735,-56.479385,-56.479385,73.59828,-2.464945,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.0862233,1.0018152,3.3154087,3.306344,1.0,194.88777,-151.54404,306.8044,-250.32503,6.7424083e-13,8.776639e-13,3.3154087,3.3154087,3.3154087,0.039681975,1.0,1.0,1.0,3.306344,3.3154087,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0576,1.0,0.0,100000.0,-1.6239754e-06,-50002.0,10004.709,1.0000578,1.0000579,-2.2689057e-11,7.8113835e-09,0.9999421,-2.268643e-11,-55.817097,-76.56506,-76.56506,73.59828,4.0735545,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622318,1.0018152,3.3782406,3.369176,1.0,198.4257,-142.60861,313.22632,-236.66125,6.7424083e-13,8.683934e-13,3.3782406,3.3782406,3.3782406,0.039681967,1.0,1.0,1.0,3.369176,3.3782406,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0574,1.0,0.0,100000.0,-1.3143965e-06,-50002.0,10004.709,1.0000578,1.0000578,1.2367709e-11,2.5153868e-08,0.9999421,1.2366278e-11,-68.070175,-96.34857,-96.34857,73.59828,10.595978,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086223066,1.0018152,3.4410725,3.4320078,1.0,201.18053,-133.11037,318.41205,-222.06349,6.7424083e-13,8.605962e-13,3.4410725,3.4410725,3.4410725,0.039681967,1.0,1.0,1.0,3.4320078,3.4410725,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0572,1.0,0.0,100000.0,-8.832598e-07,-50002.0,10004.709,1.0000578,1.0000578,2.1770107e-11,1.1028666e-08,0.9999421,2.1767588e-11,-80.0546,-115.75183,-115.75183,73.59828,17.076586,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622295,1.0018152,3.503904,3.4948394,1.0,203.14139,-123.086784,322.3412,-206.58934,6.7424083e-13,8.524372e-13,3.503904,3.503904,3.503904,0.039681975,1.0,1.0,1.0,3.4948394,3.503904,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.057,1.0,0.0,100000.0,-3.5527063e-07,-50002.0,10004.709,1.0000578,1.0000579,5.6801258e-11,4.626826e-09,0.9999421,5.6794684e-11,-91.7231,-134.69827,-134.69827,73.59828,23.489801,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622283,1.0018152,3.566736,3.5576713,1.0,204.30055,-112.577446,324.99817,-190.29988,6.7424083e-13,8.438995e-13,3.566736,3.566736,3.566736,0.03968198,1.0,1.0,1.0,3.5576713,3.566736,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0568,1.0,0.0,100000.0,1.550878e-07,-50002.0,10004.709,1.0000578,1.0000578,1.0590437e-10,-6.756527e-09,0.9999421,1.0589211e-10,-103.0296,-153.11313,-153.11313,73.59828,29.810305,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086222716,1.0018152,3.6295679,3.6205032,1.0,204.65343,-101.62382,326.37253,-173.2594,6.7424083e-13,8.3421215e-13,3.6295679,3.6295679,3.6295679,0.039681964,1.0,1.0,1.0,3.6205032,3.6295679,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0566,1.0,0.0,100000.0,4.406648e-07,-50002.0,10004.709,1.0000578,1.0000579,1.3224656e-10,-1.7667407e-08,0.9999421,1.3223125e-10,-113.9295,-170.92372,-170.92372,73.59828,36.013165,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086222604,1.0018152,3.6923997,3.683335,1.0,204.19862,-90.26912,326.45886,-155.53514,6.7424083e-13,8.2426335e-13,3.6923997,3.6923997,3.6923997,0.039681975,1.0,1.0,1.0,3.683335,3.6923997,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0564,1.0,0.0,100000.0,8.3998134e-07,-50002.0,10004.709,1.0000578,1.0000579,1.3759315e-10,-1.5382891e-08,0.9999421,1.3757721e-10,-124.37977,-188.05974,-188.05974,73.59828,42.073902,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086222485,1.0018152,3.7552316,3.746167,1.0,202.93794,-78.558174,325.2568,-137.19705,6.7424083e-13,8.1504963e-13,3.7552316,3.7552316,3.7552316,0.039681986,1.0,1.0,1.0,3.746167,3.7552316,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0562,1.0,0.0,100000.0,1.3114683e-06,-50002.0,10004.709,1.0000578,1.0000579,1.08212e-10,-1.6881959e-08,0.9999421,1.0819948e-10,-134.33916,-204.45358,-204.45358,73.59828,47.968586,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622237,1.0018152,3.8180635,3.8089988,1.0,200.87636,-66.5372,322.7711,-118.31751,6.7424083e-13,8.058234e-13,3.8180635,3.8180635,3.8180635,0.039681952,1.0,1.0,1.0,3.8089988,3.8180635,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.056,1.0,0.0,100000.0,1.5971646e-06,-50002.0,10004.709,1.0000578,1.0000578,9.1695644e-11,1.2642564e-08,0.9999421,9.1685035e-11,-143.76839,-220.04054,-220.04054,73.59828,53.673965,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086222254,1.0018152,3.8808954,3.8718307,1.0,198.02202,-54.253628,319.01157,-98.97102,6.7424083e-13,7.9702434e-13,3.8808954,3.8808954,3.8808954,0.039681975,1.0,1.0,1.0,3.8718307,3.8808954,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0558,1.0,0.0,100000.0,1.8579066e-06,-50002.0,10004.709,1.0000578,1.0000579,9.9935574e-11,4.534487e-09,0.9999421,9.992401e-11,-152.63022,-234.7591,-234.7591,73.59828,59.167515,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622214,1.0018152,3.9437273,3.9346626,1.0,194.38617,-41.755943,313.99304,-79.23395,6.7424083e-13,7.890746e-13,3.9437273,3.9437273,3.9437273,0.039681964,1.0,1.0,1.0,3.9346626,3.9437273,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0556,1.0,0.0,100000.0,1.8687891e-06,-50002.0,10004.709,1.0000578,1.0000578,1.0269137e-10,2.4145084e-09,0.9999421,1.0267948e-10,-160.8897,-248.55116,-248.55116,73.59828,64.42756,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622202,1.0018152,4.006559,3.9974945,1.0,189.98315,-29.093466,307.73532,-59.184166,6.7424083e-13,7.8156264e-13,4.006559,4.006559,4.006559,0.039681986,1.0,1.0,1.0,3.9974945,4.006559,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0554,1.0,0.0,100000.0,1.8930518e-06,-50002.0,10004.709,1.0000578,1.0000579,8.679666e-11,-6.5691066e-09,0.9999421,8.678661e-11,-168.5142,-261.3623,-261.3623,73.59828,69.43334,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622191,1.0018152,4.069391,4.060326,1.0,184.83038,-16.316172,300.26312,-38.900814,6.7424083e-13,7.736529e-13,4.069391,4.069391,4.069391,0.039681967,1.0,1.0,1.0,4.060326,4.069391,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0552,1.0,0.0,100000.0,1.8056038e-06,-50002.0,10004.709,1.0000578,1.0000579,6.766566e-11,-1.5195393e-08,0.9999421,6.7657824e-11,-175.47368,-273.142,-273.142,73.59828,74.1651,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622179,1.0018152,4.1322227,4.123158,1.0,178.94815,-3.4744833,291.60593,-18.463938,6.7424083e-13,7.661962e-13,4.1322227,4.1322227,4.1322227,0.039681997,1.0,1.0,1.0,4.123158,4.1322227,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.055,1.0,0.0,100000.0,1.9104439e-06,-50002.0,10004.709,1.0000578,1.0000579,6.923157e-11,-2.7997344e-09,0.9999421,6.922356e-11,-181.74063,-283.8437,-283.8437,73.59828,78.60416,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622168,1.0018152,4.1950545,4.18599,1.0,172.35971,9.380917,281.79788,2.0458086,6.7424083e-13,7.5949734e-13,4.1950545,4.1950545,4.1950545,0.039681986,1.0,1.0,1.0,4.18599,4.1950545,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0548,1.0,0.0,100000.0,2.088145e-06,-50002.0,10004.709,1.0000578,1.0000579,6.549358e-11,6.4428347e-09,0.9999421,6.5486006e-11,-187.29033,-293.4252,-293.4252,73.59828,82.733,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622156,1.0018152,4.2578864,4.2488217,1.0,165.09103,22.199295,270.87772,22.54748,6.7424083e-13,7.5139303e-13,4.2578864,4.2578864,4.2578864,0.039681982,1.0,1.0,1.0,4.2488217,4.2578864,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0546,1.0,0.0,100000.0,2.0762545e-06,-50002.0,10004.709,1.0000578,1.0000579,8.280154e-11,-6.977031e-09,0.9999421,8.279196e-11,-192.10088,-301.8487,-301.8487,73.59828,86.53533,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622145,1.0018152,4.3207183,4.3116536,1.0,157.17082,34.93006,258.88852,42.960167,6.7424083e-13,7.411701e-13,4.3207183,4.3207183,4.3207183,0.039681967,1.0,1.0,1.0,4.3116536,4.3207183,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0544,1.0,0.0,100000.0,2.0246966e-06,-50002.0,10004.709,1.0000578,1.0000578,1.196726e-10,-2.8223286e-09,0.9999421,1.1965876e-10,-196.1533,-309.08093,-309.08093,73.59828,89.99615,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622133,1.0018152,4.38355,4.3744855,1.0,148.63033,47.522976,245.87762,63.203312,6.7424083e-13,7.315489e-13,4.38355,4.38355,4.38355,0.039681986,1.0,1.0,1.0,4.3744855,4.38355,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0542,1.0,0.0,100000.0,1.9009962e-06,-50002.0,10004.709,1.0000578,1.0000579,1.4129432e-10,-1.6259325e-08,0.9999421,1.4127796e-10,-199.4316,-315.09335,-315.09335,73.59828,93.1018,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622122,1.0018152,4.446382,4.4373174,1.0,139.50325,59.928337,231.89635,83.19702,6.7424083e-13,7.2262405e-13,4.446382,4.446382,4.446382,0.039681986,1.0,1.0,1.0,4.4373174,4.446382,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.054,1.0,0.0,100000.0,2.029751e-06,-50002.0,10004.709,1.0000578,1.0000579,1.6201351e-10,-8.581669e-09,0.9999421,1.6199476e-10,-201.92282,-319.86227,-319.86227,73.59828,95.84001,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.0862211,1.0018152,4.509214,4.5001493,1.0,129.82562,72.09719,216.99988,102.86239,6.7424083e-13,7.105621e-13,4.509214,4.509214,4.509214,0.039681993,1.0,1.0,1.0,4.5001493,4.509214,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0538,1.0,0.0,100000.0,2.0597663e-06,-50002.0,10004.709,1.0000578,1.0000579,1.8053181e-10,-1.334141e-08,0.9999421,1.8051093e-10,-203.61716,-323.3688,-323.3688,73.59828,98.2,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622099,1.0018152,4.572046,4.562981,1.0,119.63564,83.98151,201.24701,122.1218,6.7424083e-13,6.992177e-13,4.572046,4.572046,4.572046,0.039681967,1.0,1.0,1.0,4.562981,4.572046,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0536,1.0,0.0,100000.0,2.0457326e-06,-50002.0,10004.709,1.0000578,1.0000579,1.954446e-10,-1.8293317e-09,0.9999421,1.9542198e-10,-204.50789,-325.59918,-325.59918,73.59828,100.17243,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622087,1.0018152,4.6348777,4.625813,1.0,108.9735,95.53439,184.69992,140.89926,6.7424083e-13,6.873203e-13,4.6348777,4.6348777,4.6348777,0.03968199,1.0,1.0,1.0,4.625813,4.6348777,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0534,1.0,0.0,100000.0,1.9493714e-06,-50002.0,10004.709,1.0000578,1.0000579,2.3578875e-10,1.0574246e-09,0.9999421,2.3576147e-10,-204.59154,-326.54456,-326.54456,73.59828,101.74953,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622075,1.0018152,4.6977096,4.688645,1.0,97.8813,106.71024,167.42389,159.12065,6.7424083e-13,6.771255e-13,4.6977096,4.6977096,4.6977096,0.03968198,1.0,1.0,1.0,4.688645,4.6977096,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0532,1.0,0.0,100000.0,1.7709317e-06,-50002.0,10004.709,1.0000578,1.0000579,1.9940952e-10,-1.2463043e-08,0.9999421,1.9938644e-10,-203.86777,-326.2012,-326.2012,73.59828,102.925064,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622064,1.0018152,4.7605414,4.751477,1.0,86.4028,117.46496,149.48712,176.71407,6.7424083e-13,6.6768195e-13,4.7605414,4.7605414,4.7605414,0.03968199,1.0,1.0,1.0,4.751477,4.7605414,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.053,1.0,0.0,100000.0,1.5858595e-06,-50002.0,10004.709,1.0000578,1.0000579,1.5921496e-10,-1.4541459e-08,0.9999421,1.5919653e-10,-202.3394,-324.57047,-324.57047,73.59828,103.6944,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08622052,1.0018152,4.8233733,4.8143086,1.0,74.58331,127.75609,130.9604,193.61008,6.7424083e-13,6.589837e-13,4.8233733,4.8233733,4.8233733,0.03968198,1.0,1.0,1.0,4.8143086,4.8233733,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0528,1.0,0.0,100000.0,1.2851475e-06,-50002.0,10004.709,1.0000578,1.0000579,1.0656786e-10,-1.3398537e-08,0.9999421,1.0655553e-10,-200.01251,-321.65884,-321.65884,73.59828,104.0545,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086220406,1.0018152,4.886205,4.8771405,1.0,62.46948,137.54303,111.91684,209.74199,6.7424083e-13,6.5180603e-13,4.886205,4.886205,4.886205,0.03968198,1.0,1.0,1.0,4.8771405,4.886205,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0526,1.0,0.0,100000.0,1.1404802e-06,-50002.0,10004.709,1.0000578,1.0000578,4.512216e-11,-1.490876e-08,0.9999421,4.5116938e-11,-196.89626,-317.47775,-317.47775,73.59828,104.00394,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086220294,1.0018152,4.9490366,4.939972,1.0,50.109104,146.78716,92.43159,225.04616,6.7424083e-13,6.4411725e-13,4.9490366,4.9490366,4.9490366,0.039681993,1.0,1.0,1.0,4.939972,4.9490366,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0524,1.0,0.0,100000.0,6.9860437e-07,-50002.0,10004.709,1.0000578,1.0000578,-1.984295e-11,-1.1497748e-08,0.9999421,-1.9840655e-11,-193.00294,-312.0437,-312.0437,73.59828,103.54293,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086220175,1.0018152,5.0118685,5.002804,1.0,37.550972,155.45197,72.58155,239.46216,6.7424083e-13,6.3589243e-13,5.0118685,5.0118685,5.0118685,0.03968197,1.0,1.0,1.0,5.002804,5.0118685,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0522,1.0,0.0,100000.0,1.521787e-07,-50002.0,10004.709,1.0000578,1.0000578,-8.6149025e-11,1.9478655e-08,0.9999421,-8.6139054e-11,-188.34793,-305.37817,-305.37817,73.59828,102.67329,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086220056,1.0018152,5.0747004,5.0656357,1.0,24.844643,163.50328,52.44507,252.93312,6.7424083e-13,6.285382e-13,5.0747004,5.0747004,5.0747004,0.03968197,1.0,1.0,1.0,5.0656357,5.0747004,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.052,1.0,0.0,100000.0,-4.5391425e-07,-50002.0,10004.709,1.0000578,1.0000579,-1.523299e-10,1.0075687e-08,0.9999421,-1.5231227e-10,-182.9496,-297.50748,-297.50748,73.59828,101.398445,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086219944,1.0018152,5.137532,5.1284676,1.0,12.040264,170.90933,32.10161,265.40585,6.7424083e-13,6.205177e-13,5.137532,5.137532,5.137532,0.03968198,1.0,1.0,1.0,5.1284676,5.137532,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0518,1.0,0.0,100000.0,-1.1427279e-06,-50002.0,10004.709,1.0000578,1.0000578,-1.8454013e-10,-4.746515e-09,0.9999421,-1.8451878e-10,-176.82925,-288.46265,-288.46265,73.59828,99.72342,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086219825,1.0018152,5.200364,5.1912994,1.0,-0.81163216,177.64088,11.63146,276.83118,6.7424083e-13,6.1101395e-13,5.200364,5.200364,5.200364,0.039681982,1.0,1.0,1.0,5.1912994,5.200364,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0516,1.0,0.0,100000.0,-1.6202912e-06,-50002.0,10004.709,1.0000578,1.0000578,-1.9129111e-10,1.404698e-09,0.9999421,-1.9126896e-10,-170.01103,-278.27936,-278.27936,73.59828,97.65484,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08621971,1.0018152,5.263196,5.2541313,1.0,-13.660325,183.67136,-8.884593,287.16397,6.7424083e-13,6.007614e-13,5.263196,5.263196,5.263196,0.039681982,1.0,1.0,1.0,5.2541313,5.263196,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0514,1.0,0.0,100000.0,-2.1201672e-06,-50002.0,10004.709,1.0000578,1.0000579,-1.8845424e-10,1.2863799e-08,0.9999421,-1.8843242e-10,-162.52187,-266.99786,-266.99786,73.59828,95.20085,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.086219594,1.0018152,5.326028,5.316963,1.0,-26.455107,188.97697,-29.365582,296.36343,6.7424083e-13,5.926365e-13,5.326028,5.326028,5.326028,0.039681982,1.0,1.0,1.0,5.316963,5.326028,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0512,1.0,0.0,100000.0,-2.5278575e-06,-50002.0,10004.709,1.0000578,1.0000579,-2.0397277e-10,-1.2294592e-08,0.9999421,-2.0394915e-10,-154.3913,-254.66263,-254.66263,73.59828,92.371155,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08621948,1.0018152,5.3888597,5.379795,1.0,-39.14548,193.53677,-49.73068,304.3933,6.7424083e-13,5.8616203e-13,5.3888597,5.3888597,5.3888597,0.039681967,1.0,1.0,1.0,5.379795,5.3888597,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.051,1.0,0.0,100000.0,-2.9767e-06,-50002.0,10004.709,1.0000578,1.0000579,-2.3571325e-10,1.7442359e-08,0.9999421,-2.3568597e-10,-145.65141,-241.32237,-241.32237,73.59828,89.1769,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08621936,1.0018152,5.4516916,5.442627,1.0,-51.68137,197.33278,-69.89951,311.22186,6.7424083e-13,5.7898445e-13,5.4516916,5.4516916,5.4516916,0.03968198,1.0,1.0,1.0,5.442627,5.4516916,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0508,1.0,0.0,100000.0,-3.3057604e-06,-50002.0,10004.709,1.0000578,1.0000578,-2.850288e-10,6.8914665e-09,0.9999421,-2.8499583e-10,-136.33672,-227.02971,-227.02971,73.59828,85.630714,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08621925,1.0018152,5.5145235,5.505459,1.0,-64.01329,200.35,-89.79248,316.8222,6.7424083e-13,5.684694e-13,5.5145235,5.5145235,5.5145235,0.039681964,1.0,1.0,1.0,5.505459,5.5145235,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0506,1.0,0.0,100000.0,-3.3718081e-06,-50002.0,10004.709,1.0000578,1.0000578,-3.1247474e-10,-1.45082115e-08,0.9999421,-3.1243858e-10,-126.48395,-211.84108,-211.84108,73.59828,81.74658,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08621913,1.0018152,5.5773554,5.5682907,1.0,-76.09258,202.57654,-109.331085,321.17215,6.7424083e-13,5.578726e-13,5.5773554,5.5773554,5.5773554,0.03968198,1.0,1.0,1.0,5.5682907,5.5773554,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0504,1.0,0.0,100000.0,-3.4439358e-06,-50002.0,10004.709,1.0000578,1.0000579,-3.0618985e-10,9.7374935e-09,0.9999421,-3.0615444e-10,-116.13201,-195.81639,-195.81639,73.59828,77.53983,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08621901,1.0018152,5.6401873,5.6311226,1.0,-87.871574,204.00359,-128.4382,324.2546,6.7424083e-13,5.4878996e-13,5.6401873,5.6401873,5.6401873,0.039681986,1.0,1.0,1.0,5.6311226,5.6401873,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0502,1.0,0.0,100000.0,-3.622746e-06,-50002.0,10004.709,1.0000578,1.0000578,-2.4781704e-10,-1.3240524e-08,0.9999421,-2.4778835e-10,-105.32176,-179.01892,-179.01892,73.59828,73.02707,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.0862189,1.0018152,5.703019,5.6939545,1.0,-99.30377,204.62553,-147.03844,326.05737,6.7424083e-13,5.415612e-13,5.703019,5.703019,5.703019,0.039681964,1.0,1.0,1.0,5.6939545,5.703019,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.05,1.0,0.0,100000.0,-3.8672297e-06,-50002.0,10004.709,1.0000578,1.0000579,-1.9598963e-10,-6.5600986e-10,0.9999421,-1.9596695e-10,-94.09585,-161.51494,-161.51494,73.59828,68.22611,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08621878,1.0018152,5.765851,5.7567863,1.0,-110.34407,204.43991,-165.05838,326.57333,6.7424083e-13,5.3345864e-13,5.765851,5.765851,5.765851,0.039681986,1.0,1.0,1.0,5.7567863,5.765851,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0498,1.0,0.0,100000.0,-3.967784e-06,-50002.0,10004.709,1.0000578,1.0000578,-1.7158809e-10,-1.6197694e-08,0.9999421,-1.7156823e-10,-82.49859,-143.37354,-143.37354,73.59828,63.155888,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08621867,1.0018152,5.828683,5.819618,1.0,-120.94888,203.44746,-182.42691,325.80045,6.7424083e-13,5.2462044e-13,5.828683,5.828683,5.828683,0.03968196,1.0,1.0,1.0,5.819618,5.828683,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
-0.0496,1.0,0.0,100000.0,-3.847117e-06,-50002.0,10004.709,1.0000578,1.0000579,-1.7406118e-10,1.7453221e-08,0.9999421,-1.7404103e-10,-70.57574,-124.666306,-124.666306,73.59828,57.836414,1.0,1.0,0.9999421,1.0,-1.0,1.0,144.34569,230.92674,1.0,-0.08621855,1.0018152,5.891515,5.88245,1.0,-131.07637,201.65211,-199.07549,323.7418,6.7424083e-13,5.1696814e-13,5.891515,5.891515,5.891515,0.039681967,1.0,1.0,1.0,5.88245,5.891515,-0.0,-5.5649387e-09,0.0,0.0,1.0,1.0
